db_id,seq_features
DB06203,0.009900 0.496221 0.588335 -0.017855 0.216334 0.378348 -0.243901 -0.192181 0.753818 -0.322198 0.055506 -0.259854 -0.368740 0.680398 -0.609552 -0.076596 -0.422991 0.380807 -0.265702 0.223134 0.380847 0.769988 -0.730504 -0.267178 -0.246448 -0.316848 0.078143 -0.112096 -0.437661 0.085884 0.467851 0.026740 -0.329514 -0.281119 -0.059246 0.167140 0.335777 -0.064030 -0.269420 -0.353778 -0.575266 -0.799717 -0.065044 -0.304184 -0.301519 -0.300141 -0.182580 -0.169293 0.269198 -0.346424 -0.238442 -0.564434 -0.123133 -0.139166 -0.174878 -0.185276 -0.111244 -0.502615 -0.093680 0.170753 -0.209976 0.297022 -0.443948 -0.069976
DB06204,0.410323 -0.717958 -0.278461 0.322261 -0.034601 -0.508703 0.668877 0.476063 -0.419426 0.521065 0.374871 0.560124 0.641881 -0.610311 0.783698 0.605383 0.338066 -0.198060 0.438846 -0.616759 -0.533261 0.187869 0.728864 0.540330 0.542032 0.498652 0.411220 0.360580 0.664297 0.032285 -0.695741 0.501913 0.585161 0.413418 0.856998 0.621940 -0.621497 0.378794 0.380823 0.473348 0.733023 0.787251 0.385277 0.451638 0.464442 0.310092 0.479248 0.485608 -0.392871 0.442149 0.117732 0.647960 0.469097 0.427638 0.103343 -0.191667 0.526909 0.477558 0.439015 -0.529522 0.296142 -0.651810 0.535027 0.136682
DB06207,0.181138 0.470129 0.263592 0.344235 -0.954637 0.306916 -0.105911 0.097607 0.276602 -0.186976 0.409878 -0.176387 -0.420644 0.099280 -1.449611 -0.140901 0.309501 0.111558 0.109394 0.584152 0.343246 0.762577 -1.248836 0.031079 0.022272 0.036782 -0.249865 0.199699 -0.397675 -0.533530 0.373511 -0.069939 -0.135050 0.126962 0.233714 -0.257651 0.384823 0.684298 0.333943 0.065321 -0.324128 -0.654175 0.235569 -0.058383 -0.057231 0.351128 -0.325352 0.011804 1.027366 0.254711 0.588954 -0.534510 -0.231611 0.064225 0.292284 0.313270 -0.253786 -0.227843 0.115588 0.169898 0.479430 0.739811 -0.192656 0.336248
DB06213,0.815816 -0.891413 -0.680936 0.858552 -0.722917 -0.933245 0.917532 0.824790 -0.704416 0.921210 0.709010 0.913846 0.945947 -0.798837 0.884098 0.870361 0.747962 -0.862833 0.903581 -0.906314 -0.837929 0.702190 0.857066 0.886823 0.841903 0.856841 0.619389 0.764300 0.904946 -0.708246 -0.893679 0.824843 0.808666 0.808727 0.792485 0.844017 -0.916578 0.651382 0.783905 0.874428 0.850290 0.813822 0.883118 0.902153 0.894508 0.814946 0.874057 0.852064 -0.630443 0.800063 0.693282 0.883855 0.921228 0.777800 0.772856 -0.807551 0.837174 0.829452 0.841536 -0.921059 0.793416 -0.918246 0.868791 0.795880
DB06216,0.215185 -0.457028 0.260697 0.139393 0.481425 -0.129258 0.343994 0.287392 0.290034 0.293124 0.413922 0.335353 0.267315 -0.244302 0.667881 0.308828 0.190599 0.068483 0.106312 -0.071503 -0.484180 0.064199 0.268318 0.350888 0.370794 0.302536 0.373840 0.235122 0.440143 0.100812 -0.486403 0.320570 0.406589 0.128067 0.319004 0.315348 -0.353127 0.223663 0.244285 0.198333 0.576595 0.659715 0.167527 0.281588 0.229409 0.180209 0.293951 0.299434 0.030462 0.357613 0.104451 0.354057 0.181837 0.288682 0.070907 -0.036912 0.254362 0.422235 0.256850 -0.166473 0.152868 -0.329607 0.343962 -0.006741
DB06218,-0.606971 0.372441 -0.450453 -0.275641 0.105093 0.089362 -0.657861 -0.343681 0.037455 -0.393841 -0.696396 -0.455717 -0.384496 -0.261820 -0.657765 -0.867095 -0.042720 0.144116 -0.019174 0.752518 0.172172 0.447858 -0.592499 -0.219897 -0.455597 -0.418752 -1.372305 0.284211 -0.689118 -0.458620 0.712829 -0.990693 -0.862932 -0.474976 -0.407586 -1.033898 0.280906 0.344452 -0.178155 -0.143994 -0.144457 -0.190420 -0.151005 0.032432 -0.188823 0.126525 -0.961031 -0.761892 0.632413 -0.121301 0.252959 -0.481113 -0.538535 -0.722005 0.154228 0.021555 -0.868064 -0.124517 -0.685571 0.702681 -0.354053 0.557333 -0.194438 -0.633154
DB06237,-4.013943 3.439473 -0.205781 -2.213311 -1.093262 2.271016 -3.058529 -2.339067 -1.143675 -2.944956 -3.214278 -3.150260 -3.236722 1.223837 -4.453859 -4.062440 -1.546444 3.037077 -1.736381 3.524276 2.762721 0.763677 -4.974421 -2.040137 -2.636043 -2.756571 -4.320330 -1.360709 -3.811232 0.554822 3.379210 -4.105543 -3.550981 -2.451219 -1.856695 -4.081374 3.151855 0.263640 -2.112099 -2.210465 -2.815296 -3.141551 -2.124579 -1.809748 -2.286815 -1.543706 -4.390855 -2.870577 2.857174 -2.011523 -0.527465 -2.974590 -2.709214 -2.844168 -1.335344 0.775226 -4.301213 -2.708535 -3.313320 3.181338 -1.511006 3.865736 -2.705793 -2.195925
DB06243,0.820804 -0.893981 -0.691417 0.859146 -0.721795 -0.933512 0.913381 0.826788 -0.702114 0.918293 0.713101 0.912369 0.943996 -0.794958 0.870898 0.868702 0.749796 -0.864708 0.905574 -0.903512 -0.839485 0.713925 0.857342 0.887073 0.841813 0.855990 0.605020 0.765974 0.906432 -0.708393 -0.891116 0.823715 0.808963 0.810719 0.782351 0.840896 -0.913808 0.654960 0.783843 0.874273 0.845153 0.816614 0.885710 0.903576 0.895242 0.819739 0.873105 0.853974 -0.603893 0.800748 0.691119 0.885840 0.923151 0.776499 0.771277 -0.810096 0.837051 0.826833 0.839562 -0.916208 0.797137 -0.905985 0.866808 0.800266
DB06268,0.403028 -0.578137 -0.633939 0.524982 -0.362720 -0.741334 0.365106 0.495629 -0.293600 0.583924 0.373875 0.606277 0.507337 -0.556347 0.623882 0.452423 0.480514 -0.447972 0.467650 -0.573903 -0.571099 0.289194 0.610221 0.558835 0.543786 0.525321 0.383112 0.504059 0.540752 -0.475174 -0.535565 0.486741 0.454714 0.409711 0.247305 0.411606 -0.579795 0.207643 0.502549 0.566953 0.637577 0.700265 0.541752 0.511633 0.515335 0.636787 0.470141 0.436820 -0.294197 0.579833 0.569788 0.442015 0.496947 0.434496 0.596548 -0.388886 0.482863 0.625406 0.509622 -0.609022 0.439106 -0.567673 0.605046 0.407168
DB06274,0.824921 -0.896375 -0.697594 0.860231 -0.731836 -0.940800 0.921277 0.828524 -0.709388 0.923048 0.716168 0.917704 0.948313 -0.799547 0.883682 0.874298 0.748692 -0.867902 0.908330 -0.918517 -0.842876 0.713728 0.856798 0.890035 0.845021 0.859348 0.618491 0.766843 0.914685 -0.714319 -0.898408 0.829591 0.808929 0.811015 0.796037 0.846950 -0.922077 0.650920 0.784982 0.878258 0.855342 0.818058 0.887981 0.905612 0.898541 0.818519 0.877068 0.856036 -0.619226 0.800191 0.690959 0.887236 0.930683 0.776443 0.771565 -0.818825 0.839434 0.827170 0.844328 -0.929530 0.794494 -0.917861 0.871184 0.794389
DB06287,-1.455139 1.518355 -0.767456 -1.126768 -0.824786 1.328148 -1.646444 -1.272512 -0.681282 -1.133408 -0.968941 -1.507612 -1.331072 0.145756 -1.192214 -1.977840 -0.131174 0.324080 -0.670077 2.006535 0.954108 -1.972481 -1.522627 -1.153238 -1.244202 -0.852499 -2.277473 -0.226109 -1.457650 -0.208180 1.395482 -1.893732 -1.243072 -0.630902 -2.958931 -2.985937 0.974268 -0.228483 -0.654518 -0.811250 -0.760883 -1.220457 -1.157467 -0.781907 -0.785880 -0.708558 -1.580953 -1.368315 1.204312 -0.871041 -0.012188 -0.652325 -0.969900 -1.533510 -0.156957 0.203782 -1.936130 -0.654588 -1.421305 1.311035 -0.537980 1.363167 -0.813438 -1.045498
DB06288,-0.648666 0.125483 1.907786 -0.855573 3.002711 0.913005 -0.615998 -0.238427 1.801355 -0.891777 -0.471341 -0.513787 -0.619118 0.850138 -0.539268 -0.247912 -0.713133 1.588738 -0.910973 1.196079 0.153172 -1.174148 -0.443050 -0.606593 -0.400136 -0.652842 -1.056127 -0.781489 -0.396395 1.677443 0.023102 -0.478184 -0.118527 -0.775165 -0.240845 -0.278783 0.538114 -0.136029 -0.454118 -0.809247 -0.050915 0.346060 -0.926479 -0.745202 -0.884928 -0.815639 -0.738699 -0.540404 1.883064 -0.162056 -1.099872 -0.377439 -1.205366 -0.292894 -1.517711 1.792159 -0.773713 -0.591150 -0.628043 1.563185 -0.900991 0.721251 -0.677966 -1.523206
DB06292,0.674174 -0.651472 -0.159920 0.776960 -0.290555 -0.683671 0.479024 0.782724 -0.388191 0.761765 0.798611 0.735730 0.660305 -0.694956 0.669056 0.689502 0.681093 -0.532336 0.542243 -0.494777 -0.728321 0.271097 0.330739 0.766416 0.745065 0.747369 0.528015 0.651860 0.691706 -0.594245 -0.720770 0.749580 0.733104 0.750695 0.387339 0.620724 -0.631003 0.342025 0.718615 0.679243 0.496893 0.753037 0.735441 0.603238 0.723037 0.752791 0.718762 0.743053 -0.213522 0.566759 0.700578 0.691416 0.666168 0.752745 0.794563 -0.980282 0.497433 0.797039 0.743833 -0.689055 0.738708 -0.726027 0.749781 0.593102
DB06335,0.194306 0.566173 0.771092 0.055520 0.155723 0.373258 -0.345600 -0.042635 0.745493 -0.398108 0.106127 -0.235419 -0.402196 0.475651 -1.243498 -0.001795 -0.174443 0.339900 -0.184549 0.245696 0.432581 0.824462 -0.720432 -0.261384 -0.275769 -0.295364 -0.377978 -0.089869 -0.519860 -0.002102 0.508391 0.038969 -0.281560 -0.097159 -0.334370 0.266012 0.400816 0.092680 -0.127814 -0.272140 -0.707373 -0.879542 0.055537 -0.258973 -0.252654 -0.163125 -0.218927 -0.190211 0.246304 -0.215839 0.020552 -0.485153 -0.297960 -0.043238 -0.070597 -0.208155 -0.085447 -0.386430 0.004574 0.288531 -0.049042 0.498896 -0.453349 0.216915
DB06401,0.820801 -0.892462 -0.692639 0.859372 -0.732962 -0.936983 0.917372 0.825932 -0.712007 0.920511 0.712970 0.913274 0.945418 -0.796861 0.882737 0.870170 0.750271 -0.868956 0.907130 -0.914158 -0.842714 0.711839 0.846754 0.889669 0.843953 0.858153 0.612604 0.765720 0.908490 -0.717801 -0.893792 0.823286 0.806624 0.807440 0.794781 0.843423 -0.920807 0.650583 0.785174 0.877675 0.854501 0.810640 0.886751 0.902170 0.896637 0.820333 0.872771 0.853716 -0.623565 0.796951 0.693470 0.878785 0.930397 0.775244 0.773044 -0.814921 0.835845 0.824583 0.840846 -0.925779 0.792308 -0.913615 0.870427 0.792772
DB06441,0.614966 -0.658569 -0.431293 0.577247 -0.085274 -0.625005 0.379722 0.663465 -0.482776 0.700216 0.663610 0.630773 0.582441 -0.464586 0.761339 0.538347 0.734636 -0.882540 0.606083 -0.521078 -0.626709 -0.725186 0.833247 0.497353 0.660531 0.705535 0.648987 0.637794 0.718826 -0.962390 -0.650947 0.644831 0.792391 0.802805 -0.185548 0.306416 -0.561665 0.353739 0.545554 0.699281 0.672409 0.604855 0.527824 0.532954 0.723683 0.700997 0.747421 0.738720 -1.404143 0.664845 0.561462 0.850917 0.725552 0.774191 0.723007 -0.458655 0.627371 0.697238 0.688184 -0.534918 0.631795 -0.648998 0.724015 0.869469
DB06480,0.054334 0.001727 -0.498670 0.192719 -0.574598 -0.231327 0.149522 0.013162 -0.104378 0.111359 0.046202 0.108225 0.239765 0.122963 -0.008691 0.195995 -0.120039 -0.263455 0.192893 -0.650589 0.115272 0.246253 0.297446 0.049741 -0.059486 0.037863 0.268007 -0.223765 0.124085 -0.032599 -0.071158 0.155339 -0.047211 -0.001585 0.276683 0.334879 -0.149537 -0.212050 0.028402 0.090534 -0.197819 -0.233985 0.129141 0.057039 0.055695 -0.039806 0.190686 0.090361 -0.672996 -0.118624 -0.113664 -0.029997 0.190121 -0.008610 0.009782 -0.341436 0.180420 -0.095158 0.072225 -0.509335 0.029182 -0.180153 -0.017620 0.265150
DB06554,-0.703418 -0.005355 2.127051 -0.977487 2.795058 1.194727 -0.040004 -0.308149 0.598059 -0.853630 -0.933866 -0.531217 -0.344191 0.026746 -0.031716 -0.296262 -0.727067 1.173364 -0.708470 1.072283 0.256725 -1.361038 -0.050910 -0.507125 -0.338229 -0.598957 -1.407828 -0.706540 -0.244431 1.359632 -0.015049 -0.801089 -0.040801 -0.565887 0.575364 -0.041302 0.485186 -0.154432 -0.483870 -0.666123 0.075069 0.210740 -1.067718 -0.696464 -0.799271 -0.920049 -0.835356 -0.471624 0.860014 -0.397015 -1.349884 -0.077360 -1.041918 -0.501979 -1.798290 1.429170 -0.660734 -0.630484 -0.749810 1.217309 -1.002944 0.609079 -0.459046 -1.696125
DB06589,-0.166832 -0.081119 -0.275623 0.251040 -0.497474 -0.209645 -0.209082 0.134407 -0.379488 0.053776 -0.140906 0.036806 0.041317 -0.728152 -0.213166 -0.140325 0.349649 -0.152157 0.306036 0.361630 -0.451763 -0.090221 -0.112983 0.135580 0.113466 0.184161 -1.021696 0.286532 -0.171111 -0.378668 -0.026212 -0.272357 0.081841 0.259372 -0.659843 -0.501631 -0.312193 0.256221 0.340924 0.190111 0.059739 0.150188 0.166093 0.291913 0.186295 0.340931 -0.153935 0.003307 0.382050 0.389111 0.542167 0.206378 -0.041629 0.072099 0.442529 0.027938 -0.306935 0.392458 -0.002991 0.194755 0.228823 0.043509 0.183030 0.164806
DB06594,-1.042208 0.339533 1.504457 -1.277634 2.575118 1.042716 -0.395230 -0.649364 0.749034 -1.008444 -1.193184 -0.688042 -0.539151 0.137513 -0.773119 -0.506768 -0.962171 1.682335 -1.095085 1.011005 0.237893 -0.751942 -0.893413 -0.753243 -0.565160 -0.870203 -1.007563 -0.922246 -0.758159 1.649566 0.376743 -0.920468 -0.413853 -0.994582 0.762980 -0.140528 0.411182 -0.029895 -0.656646 -0.894086 -0.309076 -0.136863 -1.157250 -0.870126 -1.075907 -0.980361 -1.013718 -0.839588 0.694104 -0.499294 -1.133625 -0.543792 -1.518297 -0.639888 -1.484597 1.947283 -0.553180 -0.665459 -0.823704 1.563023 -1.366319 0.670814 -0.693446 -1.781344
DB06605,-2.492732 1.696747 0.221253 -1.355459 1.298452 0.981727 -2.914000 -1.177742 -0.211806 -1.611822 -2.113859 -1.811870 -1.951032 0.572236 -1.844993 -2.398175 -0.612035 1.199008 -1.109671 2.112931 1.316713 -2.941450 -1.368693 -1.609639 -1.594209 -1.404902 -2.359376 -0.507574 -2.194208 -0.438097 1.903436 -2.251283 -1.426466 -1.036975 -3.866220 -3.135187 1.418436 -0.659765 -1.184829 -1.098071 -1.461362 -1.438191 -1.548850 -1.370962 -1.285172 -0.618184 -2.112283 -1.669593 -0.581525 -0.874006 -0.146867 -1.142084 -1.941371 -1.549214 -0.280460 1.574174 -2.146660 -1.146797 -1.709419 1.905934 -1.155527 1.893848 -1.174577 -0.894607
DB06616,-0.031825 -0.043826 -0.732569 0.193462 -1.054293 -0.158929 -0.084295 0.164142 -0.918913 0.159122 0.053535 0.008281 0.113563 -0.855952 -0.051771 -0.167827 0.509039 -0.340650 0.442287 0.141422 -0.208303 -0.301066 -0.068087 0.121481 0.135113 0.258126 -0.706454 0.396231 -0.023533 -0.633058 -0.037199 -0.204472 0.075416 0.418692 -0.667798 -0.531038 -0.178437 0.367045 0.347462 0.335730 0.236549 -0.076841 0.187187 0.304019 0.303155 0.389997 -0.032109 0.161643 0.242367 0.271736 0.513951 0.263568 0.226677 0.104391 0.487264 -0.192911 -0.160865 0.278333 0.038510 -0.037153 0.359825 -0.060985 0.248869 0.318394
DB06623,0.167281 -0.454900 -0.506441 0.326861 -0.692545 -0.520828 0.353281 0.171743 -0.261022 0.387298 -0.123449 0.392836 0.621657 -0.087023 0.724823 0.410688 0.020219 -0.436872 0.326980 -1.150781 -0.147212 -0.170130 0.955716 0.243993 0.151715 0.275855 0.429513 -0.228738 0.496541 -0.108963 -0.415458 0.312580 0.275399 0.194741 0.551043 0.520481 -0.471015 -0.480403 0.112624 0.295796 0.106941 0.324835 0.226854 0.228383 0.273849 0.101793 0.506556 0.309747 -1.222441 0.007645 -0.081255 0.470089 0.418248 0.218899 0.170713 -0.547805 0.361180 0.224665 0.253994 -0.982055 0.079737 -0.602301 0.293796 0.418982
DB06684,0.186892 -0.207267 -0.099349 0.106118 0.354004 0.070633 0.408843 0.126649 0.089856 0.085601 0.267648 0.147651 0.073852 -0.088012 -0.035163 0.176780 0.106564 0.093952 0.163334 0.101053 -0.202856 0.544224 -0.019087 0.168911 0.224245 0.115906 0.061164 0.230737 0.158292 0.165411 -0.191003 0.079252 0.172798 0.047113 0.432701 0.191842 0.006174 0.465734 0.166972 0.112041 0.347105 0.246832 0.144986 0.189379 0.093763 0.045039 0.026056 0.157511 0.506900 0.239866 0.032382 0.044720 0.117054 0.099419 -0.024698 0.152753 0.147272 0.056745 0.147511 0.131547 0.126568 -0.050074 0.104344 -0.070635
DB06691,0.323545 -0.636001 0.032340 0.406082 0.220601 -0.481995 0.451431 0.522591 -0.125305 0.416188 0.355681 0.499384 0.470610 -0.384672 0.654792 0.549615 0.353968 -0.149486 0.414849 -0.385751 -0.576472 0.060405 0.559376 0.485434 0.504019 0.457576 0.238111 0.294256 0.546354 -0.035637 -0.660867 0.471507 0.553129 0.395209 0.499468 0.472307 -0.510406 0.365125 0.456178 0.419029 0.619026 0.717551 0.358836 0.389879 0.393692 0.378003 0.418453 0.479349 0.042241 0.532451 0.208604 0.527587 0.253731 0.480603 0.121622 -0.112089 0.375044 0.435341 0.422229 -0.277384 0.310054 -0.475621 0.464286 0.091185
DB06694,0.837566 -0.469641 -0.102626 0.671965 -0.454789 -0.514755 0.713539 0.653248 -0.084578 0.617666 0.913958 0.634832 0.507002 -0.492540 0.490759 0.710200 0.594696 -0.478273 0.568718 -0.442732 -0.483791 0.904317 0.214916 0.661547 0.695227 0.652922 0.879258 0.740788 0.620304 -0.706906 -0.544109 0.785967 0.552543 0.587317 0.644704 0.744232 -0.371814 0.741301 0.635526 0.606941 0.644628 0.271058 0.733913 0.570040 0.621614 0.620157 0.663382 0.672442 0.061097 0.637574 0.614439 0.394633 0.667678 0.677665 0.591091 -0.569692 0.758282 0.527281 0.748324 -0.502723 0.678365 -0.572938 0.582391 0.624940
DB06695,-0.017696 -0.099020 -0.445304 -0.040658 -0.046214 -0.148315 -0.099784 -0.089348 -0.109519 0.164366 -0.045658 0.041454 0.162009 0.154873 0.371704 0.003461 -0.113621 -0.330945 0.027277 -0.494279 0.112171 -0.965357 0.670062 -0.142533 -0.095264 0.050795 0.420720 -0.223359 0.226858 -0.182064 -0.092312 0.089380 0.128708 0.045647 -0.336451 -0.113118 -0.137824 -0.483836 -0.183349 0.028003 -0.140050 0.146875 -0.121940 -0.051186 0.087229 -0.097191 0.315067 0.061287 -1.490664 -0.159111 -0.265464 0.314030 0.144467 0.017336 0.007357 -0.035791 0.090200 0.038844 0.001886 -0.513638 -0.105575 -0.222374 0.059700 0.340266
DB06700,-0.268803 2.412149 2.382116 -0.053283 1.083369 1.746222 -1.077681 -0.552368 1.946019 -1.694030 -0.103152 -1.500043 -1.924349 1.497210 -3.609697 -0.607920 -0.524469 1.612690 -0.500593 1.999816 1.571044 1.903729 -3.546975 -1.093472 -0.953763 -1.112013 -0.523342 -0.538040 -2.117099 0.576623 1.762222 -0.668783 -1.165235 -0.576401 -0.571714 -0.141101 2.220397 0.980309 -0.183978 -0.843116 -1.852030 -4.435569 -0.452790 -1.389050 -1.349966 -0.693492 -1.400115 -0.587433 2.499831 -0.447695 0.003555 -2.511285 -1.495146 -0.212017 -0.903717 1.185304 -0.263937 -2.323357 -0.465949 1.976502 -0.225855 2.424656 -1.689116 -0.374939
DB06701,0.553478 -0.615682 -0.162070 0.369790 0.063919 -0.331828 0.699906 0.489065 -0.046260 0.475018 0.570056 0.553650 0.509018 -0.486841 0.580709 0.574800 0.393716 -0.222879 0.412246 -0.396321 -0.495764 0.328328 0.504311 0.504344 0.546515 0.482437 0.448608 0.431102 0.642742 -0.105746 -0.628030 0.481887 0.547682 0.393474 0.547117 0.599014 -0.484471 0.377499 0.450717 0.443792 0.679719 0.669162 0.424488 0.460350 0.449266 0.421474 0.494540 0.507930 -0.090613 0.500932 0.227411 0.508072 0.405167 0.482423 0.218848 -0.198687 0.486615 0.487209 0.500274 -0.394058 0.357006 -0.545884 0.493848 0.259444
DB06709,0.825318 -0.853365 -0.634047 0.841854 -0.705307 -0.927545 0.875503 0.807888 -0.708049 0.880954 0.733370 0.877538 0.896495 -0.758376 0.802158 0.856446 0.740905 -0.854437 0.862662 -0.843839 -0.795245 0.728072 0.805094 0.867016 0.823634 0.836397 0.648949 0.746631 0.852224 -0.714136 -0.844840 0.816580 0.782755 0.797902 0.760555 0.834380 -0.855708 0.666329 0.775908 0.848599 0.802724 0.770108 0.871695 0.863813 0.862064 0.797664 0.837527 0.829709 -0.566450 0.783994 0.699683 0.804095 0.878531 0.775088 0.755108 -0.743330 0.834105 0.793123 0.827804 -0.834550 0.795598 -0.861062 0.834795 0.776823
DB06711,0.741556 -0.737453 -0.570454 0.610107 -0.452676 -0.602734 0.838420 0.656930 -0.344492 0.705827 0.743370 0.728249 0.668014 -0.670646 0.749536 0.722922 0.580009 -0.569916 0.634427 -0.719186 -0.624368 0.581108 0.635917 0.698401 0.703265 0.686413 0.626214 0.608759 0.777330 -0.429195 -0.748823 0.671868 0.650276 0.601347 0.555848 0.710153 -0.628940 0.559574 0.625714 0.655408 0.773937 0.639656 0.674589 0.664623 0.673364 0.622844 0.700591 0.677193 -0.215395 0.654547 0.503536 0.615072 0.673282 0.644496 0.559459 -0.475018 0.714796 0.695644 0.701558 -0.670624 0.607502 -0.774010 0.684216 0.590670
DB06712,-2.329426 2.115547 -0.553561 -2.144128 -0.418092 2.188626 -2.387237 -1.913947 0.881788 -2.072817 -1.989598 -2.060831 -2.729898 1.751520 -1.340003 -3.052973 -1.187289 2.620912 -2.214426 2.684981 1.816760 -1.748651 -3.518322 -1.532269 -1.978839 -1.856318 -2.235689 -1.176536 -2.129763 -0.077692 2.015267 -2.549003 -2.682483 -2.581138 -2.411988 -3.529846 2.449013 -0.803905 -1.843312 -1.982383 -1.005368 -0.916173 -1.946941 -1.569924 -1.803410 -1.517188 -2.903668 -2.495558 3.580935 -1.403417 -0.819329 -1.663846 -2.026781 -2.423468 -1.038147 0.412090 -3.513177 -1.253415 -2.448194 2.392533 -1.182924 2.113551 -1.670700 -2.506298
DB06728,0.816259 -0.831535 -0.657733 0.852836 -0.699321 -0.887143 0.896162 0.798517 -0.658183 0.876626 0.703377 0.873583 0.889842 -0.736709 0.768758 0.851491 0.729920 -0.850586 0.886348 -0.846837 -0.808813 0.779760 0.746298 0.854205 0.818267 0.824256 0.598300 0.755077 0.845117 -0.705388 -0.833770 0.804149 0.764357 0.785355 0.798810 0.837751 -0.847726 0.684243 0.776263 0.852279 0.806281 0.701086 0.874963 0.869771 0.859587 0.795255 0.829621 0.827436 -0.584596 0.782678 0.698797 0.797412 0.884874 0.759812 0.754375 -0.768427 0.830484 0.767269 0.828463 -0.847064 0.777663 -0.848559 0.820632 0.761885
DB06732,0.738064 -0.575662 -0.398703 0.708783 -0.496937 -0.673253 0.799643 0.633905 -0.379983 0.726213 0.615503 0.701168 0.724362 -0.644319 0.422915 0.715687 0.620338 -0.639415 0.693036 -0.590355 -0.742722 0.791757 0.102573 0.736766 0.716815 0.700533 0.588401 0.625541 0.631704 -0.521038 -0.649243 0.659339 0.656068 0.599335 0.861217 0.835401 -0.790201 0.795244 0.719754 0.713032 0.618066 0.287697 0.726675 0.723868 0.693343 0.683595 0.686353 0.703452 -0.679274 0.745273 0.729465 0.552664 0.665582 0.728603 0.681299 -0.604062 0.773386 0.675834 0.747929 -0.556036 0.631627 -0.682555 0.671710 0.769643
DB06777,0.574456 -0.255162 -0.378863 0.547922 -0.470474 -0.512270 0.595292 0.467762 -0.410241 0.554588 0.772066 0.391172 0.414211 -0.264967 0.653644 0.398740 0.540784 -0.608098 0.659777 -0.497959 -0.398608 0.737450 -0.106912 0.532349 0.512675 0.516581 0.974232 0.683794 0.487355 -0.676816 -0.422120 0.498477 0.300040 0.433152 0.658646 0.382558 -0.282444 0.839648 0.503815 0.616256 0.685159 -0.290010 0.564291 0.502387 0.567830 0.527413 0.468297 0.570447 -0.696230 0.456395 0.527519 0.255365 0.771794 0.467001 0.466600 -0.723896 0.622189 0.191882 0.498665 -0.467086 0.501444 -0.418804 0.528425 0.374098
DB06782,-1.040820 0.910277 0.227141 -1.159694 -0.116383 0.757128 -0.670677 -1.692731 0.786737 -0.868658 -1.751174 -0.970362 -0.337165 1.738968 0.019746 -0.739716 -2.119302 0.743372 -1.213603 -1.249552 1.651964 -0.985064 0.664411 -1.433795 -1.506747 -1.324319 0.491899 -2.171232 -0.514629 1.586115 0.979192 -0.755952 -1.264780 -1.552388 0.484961 -0.167689 0.692331 -2.487161 -1.807491 -1.374146 -1.512855 -0.945581 -1.366740 -1.270167 -1.288000 -1.795450 -0.389986 -1.134213 -1.881716 -1.997579 -2.238123 -0.923825 -0.684368 -1.392593 -1.576485 0.435196 -0.528027 -1.570291 -1.203767 -0.716294 -1.749010 0.235139 -1.370251 -0.750434
DB06795,0.822018 -0.883913 -0.673294 0.858977 -0.720911 -0.932150 0.915650 0.826223 -0.691782 0.917960 0.726373 0.909076 0.937081 -0.790916 0.885596 0.870525 0.745474 -0.858477 0.902217 -0.904635 -0.835604 0.725629 0.837341 0.886804 0.842225 0.855987 0.633607 0.770434 0.905795 -0.706783 -0.889571 0.830989 0.805445 0.807620 0.790782 0.844316 -0.907577 0.655762 0.783704 0.873520 0.849963 0.798428 0.884774 0.896907 0.893355 0.815667 0.873686 0.854780 -0.599492 0.796240 0.691301 0.877534 0.924538 0.778065 0.767925 -0.814534 0.839485 0.816997 0.840979 -0.916027 0.793415 -0.909165 0.866249 0.786261
DB06800,0.241564 -0.438170 -0.565040 0.279662 -0.573200 -0.476740 0.442130 0.132450 -0.288925 0.415531 -0.008507 0.391288 0.638371 -0.046326 0.646433 0.412933 -0.046907 -0.365150 0.306216 -1.075590 -0.139219 0.129019 0.908769 0.237743 0.175736 0.250960 0.544850 -0.120240 0.488959 -0.069419 -0.384997 0.360708 0.244161 0.142862 0.702596 0.536310 -0.475581 -0.336282 0.050087 0.252764 0.157579 0.377460 0.237099 0.249619 0.286606 0.064734 0.518780 0.287199 -1.184349 -0.006202 -0.127793 0.379506 0.460468 0.174639 0.126225 -0.461712 0.417820 0.199739 0.268308 -0.925383 0.077256 -0.588415 0.253038 0.362441
DB06809,0.262884 -0.256685 -0.241025 0.154742 -0.529097 -0.332723 0.444139 -0.000619 -0.160323 0.321847 -0.054953 0.273222 0.539003 0.088402 0.561107 0.334089 -0.202403 -0.385674 0.213662 -0.952343 -0.012395 0.335817 0.689630 0.115251 0.080104 0.126753 0.584525 -0.145933 0.396881 0.122029 -0.253130 0.344473 0.100203 0.020842 0.771328 0.558186 -0.340626 -0.311183 -0.083183 0.118865 0.107980 0.156863 0.167160 0.172652 0.178047 -0.064361 0.460033 0.178089 -1.099800 -0.174528 -0.264122 0.215097 0.431799 0.058410 -0.010082 -0.318404 0.425906 0.016951 0.178991 -0.765253 -0.034520 -0.529734 0.112409 0.264291
