db_id,seq_features
DB06782,-1.040820 0.910277 0.227141 -1.159694 -0.116383 0.757128 -0.670677 -1.692731 0.786737 -0.868658 -1.751174 -0.970362 -0.337165 1.738968 0.019746 -0.739716 -2.119302 0.743372 -1.213603 -1.249552 1.651964 -0.985064 0.664411 -1.433795 -1.506747 -1.324319 0.491899 -2.171232 -0.514629 1.586115 0.979192 -0.755952 -1.264780 -1.552388 0.484961 -0.167689 0.692331 -2.487161 -1.807491 -1.374146 -1.512855 -0.945581 -1.366740 -1.270167 -1.288000 -1.795450 -0.389986 -1.134213 -1.881716 -1.997579 -2.238123 -0.923825 -0.684368 -1.392593 -1.576485 0.435196 -0.528027 -1.570291 -1.203767 -0.716294 -1.749010 0.235139 -1.370251 -0.750434
DB06786,0.642498 -0.662637 -0.344096 0.812923 -0.343980 -0.668568 0.591270 0.789706 -0.326557 0.748783 0.735110 0.709046 0.686445 -0.648081 0.672356 0.684734 0.722678 -0.584513 0.648019 -0.496127 -0.747404 0.391901 0.390836 0.788129 0.732659 0.751187 0.450056 0.717025 0.660184 -0.592594 -0.718925 0.712254 0.755683 0.781212 0.349124 0.610873 -0.689453 0.458113 0.734677 0.712521 0.509896 0.670877 0.766311 0.666281 0.750889 0.769438 0.684432 0.768539 -0.159265 0.623710 0.730484 0.696511 0.662846 0.766221 0.777837 -0.863836 0.506842 0.758803 0.720137 -0.611338 0.764707 -0.777713 0.746436 0.631141
DB06787,0.839065 -0.789917 -0.566559 0.835362 -0.749084 -0.888478 0.810575 0.769727 -0.678271 0.848621 0.771644 0.830975 0.837224 -0.668417 0.754611 0.846812 0.725514 -0.732226 0.829609 -0.793847 -0.732621 0.703158 0.683582 0.838957 0.803790 0.817680 0.720424 0.705810 0.809244 -0.644564 -0.779374 0.822626 0.737185 0.796242 0.764647 0.836157 -0.813896 0.707463 0.765078 0.832244 0.805967 0.641686 0.854904 0.798381 0.824778 0.760424 0.792096 0.808378 -0.495618 0.752048 0.701809 0.711408 0.872901 0.767226 0.712746 -0.689028 0.874130 0.734182 0.806553 -0.816153 0.781534 -0.788771 0.798198 0.765360
DB06788,0.731968 -0.798375 -0.414169 0.801884 -0.298458 -0.807987 0.662238 0.797247 -0.312250 0.792796 0.695182 0.810629 0.781980 -0.580693 0.791633 0.782451 0.693397 -0.624872 0.731419 -0.699656 -0.831612 0.553663 0.652804 0.779640 0.759540 0.773164 0.454078 0.669683 0.770678 -0.566462 -0.823817 0.798658 0.759992 0.701762 0.455586 0.710325 -0.836043 0.517344 0.743200 0.746272 0.766086 0.784356 0.797732 0.775607 0.770179 0.748742 0.784477 0.752422 -0.275190 0.727534 0.672145 0.757415 0.722765 0.741279 0.702934 -0.774461 0.656416 0.787099 0.762703 -0.712403 0.689028 -0.769715 0.764258 0.630570
DB06789,-0.614726 0.352079 -0.225973 -0.195580 -0.123308 0.445449 -0.595976 -0.118195 -0.522220 -0.381487 -0.601777 -0.520881 -0.454310 -0.011471 -0.795002 -0.890018 0.241126 0.329631 -0.078059 1.095967 0.197499 -0.655304 -0.830993 -0.064028 -0.276372 -0.278321 -1.731798 0.133573 -0.573682 -0.790192 0.559812 -0.902976 -0.448821 0.001021 -1.034569 -1.009435 0.409630 0.289851 -0.033115 -0.154181 -0.423093 -0.194076 -0.143547 0.020998 -0.066644 0.125540 -0.848269 -0.314347 0.625088 0.001149 0.374650 -0.143581 -0.242545 -0.196156 0.128171 -0.689766 -1.078915 -0.055933 -0.597251 0.757460 0.167872 0.623545 -0.200409 -0.022120
DB06791,0.718080 -0.787511 -0.675230 0.775362 -0.649325 -0.787154 0.763326 0.748233 -0.581810 0.807480 0.654989 0.790507 0.821589 -0.752033 0.703302 0.722143 0.706804 -0.749527 0.793596 -0.735742 -0.751195 0.564016 0.642142 0.807943 0.742219 0.774221 0.360761 0.729984 0.793521 -0.732957 -0.769076 0.674344 0.691540 0.725061 0.634638 0.657610 -0.816480 0.590782 0.711180 0.781709 0.754172 0.754665 0.798516 0.818084 0.812475 0.749243 0.714907 0.733389 -0.427936 0.709435 0.670816 0.792204 0.776532 0.662148 0.735340 -0.876371 0.603418 0.768481 0.724534 -0.782230 0.727579 -0.835115 0.786945 0.697359
DB06795,0.822018 -0.883913 -0.673294 0.858977 -0.720911 -0.932150 0.915650 0.826223 -0.691782 0.917960 0.726373 0.909076 0.937081 -0.790916 0.885596 0.870525 0.745474 -0.858477 0.902217 -0.904635 -0.835604 0.725629 0.837341 0.886804 0.842225 0.855987 0.633607 0.770434 0.905795 -0.706783 -0.889571 0.830989 0.805445 0.807620 0.790782 0.844316 -0.907577 0.655762 0.783704 0.873520 0.849963 0.798428 0.884774 0.896907 0.893355 0.815667 0.873686 0.854780 -0.599492 0.796240 0.691301 0.877534 0.924538 0.778065 0.767925 -0.814534 0.839485 0.816997 0.840979 -0.916027 0.793415 -0.909165 0.866249 0.786261
DB06800,0.241564 -0.438170 -0.565040 0.279662 -0.573200 -0.476740 0.442130 0.132450 -0.288925 0.415531 -0.008507 0.391288 0.638371 -0.046326 0.646433 0.412933 -0.046907 -0.365150 0.306216 -1.075590 -0.139219 0.129019 0.908769 0.237743 0.175736 0.250960 0.544850 -0.120240 0.488959 -0.069419 -0.384997 0.360708 0.244161 0.142862 0.702596 0.536310 -0.475581 -0.336282 0.050087 0.252764 0.157579 0.377460 0.237099 0.249619 0.286606 0.064734 0.518780 0.287199 -1.184349 -0.006202 -0.127793 0.379506 0.460468 0.174639 0.126225 -0.461712 0.417820 0.199739 0.268308 -0.925383 0.077256 -0.588415 0.253038 0.362441
DB06802,0.815366 -0.588389 -0.153186 0.698498 -0.651866 -0.697879 0.785540 0.702792 -0.236946 0.710490 0.783420 0.708557 0.670976 -0.577194 0.597373 0.753127 0.682399 -0.817904 0.717843 -0.501552 -0.637690 0.980319 0.529004 0.723948 0.715266 0.681935 0.708333 0.705276 0.703975 -0.564225 -0.634770 0.803282 0.685225 0.742460 0.752054 0.788316 -0.589962 0.683250 0.621080 0.699224 0.652514 0.414971 0.773399 0.675785 0.734818 0.710868 0.752864 0.721534 -0.442833 0.669410 0.674324 0.613095 0.772790 0.655444 0.658553 -0.447181 0.795328 0.606140 0.770447 -0.577802 0.706490 -0.574550 0.667459 0.751746
DB06809,0.262884 -0.256685 -0.241025 0.154742 -0.529097 -0.332723 0.444139 -0.000619 -0.160323 0.321847 -0.054953 0.273222 0.539003 0.088402 0.561107 0.334089 -0.202403 -0.385674 0.213662 -0.952343 -0.012395 0.335817 0.689630 0.115251 0.080104 0.126753 0.584525 -0.145933 0.396881 0.122029 -0.253130 0.344473 0.100203 0.020842 0.771328 0.558186 -0.340626 -0.311183 -0.083183 0.118865 0.107980 0.156863 0.167160 0.172652 0.178047 -0.064361 0.460033 0.178089 -1.099800 -0.174528 -0.264122 0.215097 0.431799 0.058410 -0.010082 -0.318404 0.425906 0.016951 0.178991 -0.765253 -0.034520 -0.529734 0.112409 0.264291
DB06813,-1.409575 1.620065 0.304327 -1.814576 -0.473591 1.477142 -1.354828 -2.109351 0.659578 -1.445055 -2.016078 -1.593384 -0.900475 1.474256 -0.750731 -1.323209 -2.247319 0.516380 -1.693463 -0.159003 2.083166 -1.928648 0.147127 -2.098575 -1.961289 -1.732474 -0.569121 -2.350358 -1.293350 1.623833 1.611890 -1.215212 -1.549696 -1.687823 -1.341193 -0.969366 1.134629 -2.798186 -2.105985 -1.800924 -1.858682 -1.387109 -1.893403 -1.720127 -1.775148 -2.211939 -0.740351 -1.568073 -0.496883 -2.478850 -2.256729 -1.423642 -1.040964 -1.828753 -1.732733 1.273847 -0.871692 -1.823881 -1.558588 0.349499 -1.936019 0.877300 -1.861426 -0.814650
DB06814,0.805452 -0.890636 -0.608574 0.829816 -0.649245 -0.921213 0.892158 0.826951 -0.670640 0.895192 0.733196 0.886953 0.893725 -0.781485 0.850363 0.845676 0.730410 -0.908384 0.840583 -0.861951 -0.804231 0.624950 0.850646 0.870430 0.824751 0.843734 0.652517 0.742312 0.868965 -0.679104 -0.872366 0.786415 0.789671 0.815996 0.738942 0.803595 -0.884611 0.613878 0.775251 0.837955 0.789080 0.833917 0.860140 0.858270 0.862889 0.791553 0.840801 0.827974 -0.581475 0.798176 0.693377 0.854744 0.881063 0.768180 0.779627 -0.760460 0.808034 0.840657 0.821622 -0.886544 0.794922 -0.884406 0.840653 0.787986
DB06817,0.821643 -0.849601 -0.632444 0.856752 -0.696408 -0.897767 0.899184 0.813210 -0.682291 0.893185 0.711452 0.888800 0.914180 -0.771110 0.783956 0.856695 0.746328 -0.844624 0.897908 -0.855501 -0.821734 0.754467 0.773006 0.867555 0.829671 0.840392 0.585546 0.758441 0.864853 -0.710174 -0.851657 0.804664 0.788499 0.799176 0.794831 0.840839 -0.888734 0.676406 0.782180 0.862121 0.808032 0.753694 0.881485 0.880933 0.873199 0.811577 0.844233 0.844933 -0.595616 0.784362 0.702575 0.821613 0.898218 0.771788 0.767335 -0.773036 0.830607 0.791635 0.833478 -0.878735 0.791416 -0.867435 0.837807 0.793954
DB06819,0.806533 -0.731178 -0.606316 0.840664 -0.615324 -0.815847 0.863473 0.752400 -0.598816 0.819231 0.730793 0.815624 0.811723 -0.646517 0.704747 0.817057 0.695020 -0.801749 0.855215 -0.752324 -0.759511 0.867930 0.672157 0.809571 0.781180 0.774917 0.630975 0.758156 0.762708 -0.682549 -0.759476 0.783136 0.711118 0.749720 0.785275 0.799982 -0.765495 0.722003 0.766947 0.805850 0.746674 0.576247 0.847046 0.818040 0.809947 0.756859 0.784532 0.792492 -0.496988 0.748915 0.688180 0.721760 0.849003 0.731004 0.723659 -0.727161 0.819599 0.692163 0.799156 -0.751548 0.754533 -0.772346 0.759644 0.716481
DB06820,0.823286 -0.894583 -0.689441 0.861082 -0.729957 -0.937720 0.918737 0.828284 -0.705098 0.921459 0.714020 0.916707 0.946318 -0.796723 0.880504 0.873157 0.748449 -0.865560 0.907032 -0.912368 -0.840950 0.713424 0.859975 0.889051 0.844019 0.858478 0.613893 0.767043 0.909900 -0.711066 -0.895462 0.828477 0.810137 0.811241 0.788716 0.846399 -0.918168 0.651918 0.784870 0.876700 0.852475 0.819164 0.887281 0.904540 0.897688 0.819868 0.875788 0.855740 -0.614076 0.800933 0.691956 0.887506 0.928629 0.778275 0.772408 -0.812247 0.837601 0.827629 0.843131 -0.923580 0.795991 -0.913336 0.869358 0.796807
DB06825,0.751320 -0.750864 -0.405239 0.784112 -0.276076 -0.771314 0.641228 0.773037 -0.266338 0.778199 0.718673 0.789564 0.742836 -0.550742 0.764345 0.771186 0.675399 -0.607321 0.718263 -0.659069 -0.821727 0.615670 0.564292 0.766983 0.747852 0.754008 0.497044 0.677669 0.748074 -0.532021 -0.786996 0.798417 0.733152 0.683511 0.460208 0.697222 -0.797270 0.565593 0.722697 0.723996 0.745402 0.697214 0.787105 0.759509 0.754803 0.729889 0.764820 0.741867 -0.265393 0.705362 0.658081 0.721562 0.760105 0.734334 0.668578 -0.714254 0.655152 0.741205 0.751353 -0.674021 0.681189 -0.744586 0.739608 0.607766
DB07348,0.302867 -0.525843 -0.880139 0.678720 -0.967214 -0.623269 0.430673 0.595372 -0.332593 0.525110 0.296950 0.417325 0.633082 -0.863475 0.006204 0.339787 0.705147 -0.536535 0.752388 -0.346938 -0.536785 0.449355 0.357559 0.684079 0.532622 0.644202 -0.371968 0.644788 0.437639 -0.651167 -0.512415 0.225475 0.523901 0.709318 0.251232 0.094051 -0.664262 0.644608 0.661804 0.658882 0.378605 0.371134 0.633538 0.709158 0.652986 0.714338 0.263196 0.509720 -0.288390 0.697847 0.764305 0.506217 0.466648 0.457791 0.635455 -0.680902 0.083091 0.636977 0.395118 -0.745774 0.724313 -0.372230 0.598591 0.722404
DB07374,0.832212 -0.837260 -0.593201 0.846463 -0.676221 -0.881269 0.895631 0.806676 -0.597850 0.867666 0.726878 0.869352 0.887085 -0.719060 0.748900 0.847590 0.738236 -0.838542 0.884531 -0.820636 -0.797430 0.782339 0.733531 0.855633 0.817899 0.822553 0.609405 0.762479 0.845844 -0.684702 -0.848441 0.806419 0.782798 0.790019 0.746526 0.835952 -0.843448 0.704449 0.764816 0.845342 0.806966 0.681454 0.869817 0.870864 0.856107 0.795831 0.832750 0.832740 -0.527557 0.786194 0.695412 0.798734 0.902543 0.770707 0.747137 -0.762451 0.842950 0.768493 0.822828 -0.855961 0.793357 -0.813301 0.820746 0.796046
DB07615,-0.395277 0.472873 0.410048 -0.360853 0.715116 0.391928 -0.833793 -0.083224 0.388355 -0.430301 -0.385032 -0.358782 -0.703398 0.563297 -0.549313 -0.551791 0.092796 0.607695 -0.476417 1.162963 0.411730 -1.723445 -0.679580 -0.468120 -0.187482 -0.219864 -0.150612 0.074005 -0.558309 -0.864452 0.720138 -0.224874 -0.105359 -0.173939 -1.114968 -0.878630 0.796816 -0.078163 -0.272300 -0.210982 -0.134680 -0.415307 -0.394131 -0.562643 -0.378530 0.135681 -0.464269 -0.230382 -0.119373 -0.168822 0.278841 -0.133313 -0.839456 -0.066656 0.251744 0.832560 -0.355033 -0.124356 -0.144439 1.251627 -0.100550 0.370771 -0.217601 0.150806
DB07715,0.780956 -0.620199 -0.328356 0.706504 -0.815798 -0.826355 0.464373 0.626080 -0.612629 0.703462 0.820029 0.687922 0.589252 -0.411842 0.386265 0.780208 0.730894 -0.426646 0.589607 -0.604183 -0.501107 0.182774 0.586932 0.716111 0.707572 0.756025 0.760207 0.452087 0.610456 -0.489083 -0.537525 0.818880 0.608681 0.780934 0.674168 0.770241 -0.665643 0.725247 0.723288 0.727840 0.707339 0.636089 0.766024 0.527502 0.654010 0.581998 0.584631 0.667537 -0.123659 0.657672 0.752630 0.471834 0.538991 0.714545 0.674215 -0.371989 0.852966 0.694790 0.723307 -0.607352 0.775875 -0.521753 0.668829 0.787354
DB07768,0.787460 -0.841988 -0.640532 0.836088 -0.639075 -0.892747 0.851390 0.819706 -0.661353 0.865197 0.715921 0.856560 0.891420 -0.783377 0.814517 0.818359 0.736928 -0.831012 0.855431 -0.800747 -0.808461 0.608202 0.838151 0.868782 0.817945 0.832179 0.537500 0.781775 0.838258 -0.746245 -0.844243 0.791705 0.796508 0.809270 0.654860 0.781235 -0.864491 0.614473 0.774486 0.835894 0.768640 0.819986 0.858838 0.869567 0.856539 0.809477 0.812285 0.833854 -0.465657 0.792226 0.708603 0.857490 0.871957 0.773299 0.770025 -0.745814 0.743081 0.811997 0.803868 -0.802088 0.790079 -0.872830 0.840649 0.799075
DB07931,0.658986 -0.829319 -0.305088 0.763088 -0.372368 -0.776268 0.650412 0.778365 -0.591342 0.767241 0.483827 0.760941 0.685587 -0.601356 0.560860 0.703053 0.773741 -0.840042 0.742213 -0.572976 -0.741338 0.146866 0.809958 0.673341 0.729038 0.760844 0.356899 0.683187 0.723995 -0.634530 -0.725831 0.692233 0.820704 0.848455 0.345030 0.590581 -0.794088 0.422657 0.727231 0.754341 0.550702 0.804338 0.730071 0.721189 0.779786 0.795767 0.761978 0.773189 -0.591436 0.763172 0.697577 0.865040 0.699209 0.779240 0.785559 -0.542444 0.614671 0.793283 0.745500 -0.644209 0.797358 -0.780424 0.766950 0.881373
DB08059,-1.115878 0.256785 0.416691 -1.345270 1.320878 1.147318 -0.425396 -0.575372 -0.520020 -0.953472 -1.355437 -0.817467 -0.571596 -0.578784 -0.231576 -0.562103 -0.483485 0.932503 -0.963340 0.905224 0.427555 -2.994046 0.056686 -0.946997 -0.503992 -0.609040 -1.919215 -0.950006 -0.374155 1.410158 0.211978 -0.868106 -0.004673 -0.422334 -0.878546 -0.805520 0.556929 -0.921994 -0.568463 -0.716866 -0.003226 0.015597 -1.295233 -0.965889 -0.921367 -1.004620 -0.751286 -0.530234 0.714320 -0.695168 -1.147939 -0.065846 -1.082319 -0.422414 -1.417708 2.151693 -0.951410 -0.543944 -0.702656 1.398217 -0.942563 0.183492 -0.538253 -1.264376
DB08162,0.822668 -0.651657 -0.345488 0.824510 -0.575802 -0.721516 0.815986 0.778565 -0.390561 0.771417 0.767297 0.766839 0.759437 -0.632907 0.621719 0.799382 0.697433 -0.643064 0.785506 -0.631189 -0.674076 0.786765 0.438553 0.788160 0.772315 0.765838 0.678233 0.770213 0.722817 -0.697167 -0.700788 0.805994 0.708203 0.734963 0.772744 0.795996 -0.660409 0.754356 0.747115 0.771303 0.724484 0.478452 0.832690 0.742261 0.775677 0.747193 0.756498 0.793095 -0.284035 0.693789 0.691567 0.659629 0.762721 0.750433 0.706820 -0.694369 0.786709 0.652072 0.799987 -0.650563 0.778852 -0.759028 0.725163 0.723254
DB08382,0.265509 0.018572 1.120042 0.608030 1.048468 0.192371 -0.446058 0.692898 0.784993 0.289435 1.057079 0.163273 -0.151356 -0.230654 0.058818 0.279038 0.585030 0.422827 -0.258256 0.764690 -0.482380 -0.510922 -1.026524 0.461583 0.435529 0.463180 0.273377 0.622699 0.001225 -0.386657 -0.178810 0.594740 0.617529 0.590512 -0.899591 0.142072 0.089877 -0.095688 0.546705 0.168516 -0.410143 0.321021 0.444343 -0.099990 0.295400 0.599322 0.306334 0.521392 1.256876 -0.013314 0.818952 0.222746 -0.058570 0.770422 0.815753 -1.289243 -0.264304 0.537346 0.476814 0.268639 0.655764 -0.254578 0.412445 0.145362
DB08437,-0.581871 0.719519 -0.264638 -0.945660 -0.010288 0.603359 -0.332458 -1.351007 0.516610 -0.588858 -1.034438 -0.708703 -0.212155 1.281214 -0.253190 -0.465058 -1.688432 0.326144 -0.957932 -0.740844 1.213225 0.211435 0.194741 -1.082102 -1.057009 -1.066791 0.861589 -1.273739 -0.457840 1.319947 0.783893 -0.363566 -1.019882 -1.248430 0.529328 0.062529 0.399928 -1.509590 -1.483930 -1.088051 -0.997288 -0.824940 -0.961171 -0.846432 -0.887178 -1.414085 -0.192668 -0.879394 -1.069182 -1.590654 -1.725109 -0.913802 -0.387003 -1.089303 -1.252351 0.362631 -0.100858 -1.324878 -0.816565 -0.537828 -1.271870 0.243780 -1.094453 -0.548963
DB08439,-0.063025 0.724395 0.628544 -0.458859 -0.112547 0.302330 -0.251959 -0.496229 0.815727 -0.457641 -0.148875 -0.481972 -0.590513 0.777633 -0.364044 -0.274849 -0.569606 0.311112 -0.454498 0.321825 0.604115 1.039673 -0.530691 -0.482860 -0.475722 -0.574088 0.555299 -0.291163 -0.513788 0.374223 0.654762 -0.081520 -0.542758 -0.428943 0.124792 0.037475 0.601231 -0.247770 -0.621748 -0.503668 -0.514205 -1.048641 -0.333743 -0.538454 -0.482336 -0.405894 -0.198437 -0.420613 0.001852 -0.546532 -0.431710 -0.805281 -0.265553 -0.475441 -0.404294 0.447273 0.078874 -0.712827 -0.262491 0.396017 -0.522694 0.507402 -0.599284 -0.263869
DB08550,-0.654700 0.447517 1.920772 -1.121058 2.478202 1.052809 -0.523893 -0.425853 0.915810 -0.871580 -0.118959 -0.638060 -0.766066 0.523335 -0.333244 -0.395215 -0.873450 1.347180 -1.240288 1.108405 0.488240 -1.456129 -0.809472 -0.777363 -0.373215 -0.679538 -0.128533 -0.798643 -0.170605 1.445559 0.202992 -0.540924 -0.332428 -0.755275 0.466066 -0.347668 1.049600 -0.400537 -0.717213 -0.877710 -0.206333 0.023998 -1.164907 -1.073219 -0.987885 -0.988103 -0.795951 -0.588934 0.639165 -0.391549 -1.442878 -0.464137 -1.031813 -0.441570 -1.562625 1.555312 -0.684011 -0.812227 -0.650287 1.086353 -1.012166 0.567871 -0.624567 -1.670797
DB08633,0.820436 -0.884661 -0.617978 0.841241 -0.685570 -0.907156 0.898548 0.809906 -0.607610 0.882618 0.711809 0.884829 0.908935 -0.719111 0.800496 0.845364 0.746316 -0.852408 0.889321 -0.852226 -0.815085 0.739101 0.802252 0.869847 0.823486 0.830607 0.605619 0.763521 0.871338 -0.692467 -0.882810 0.805919 0.803802 0.791788 0.717397 0.822251 -0.865914 0.681232 0.759352 0.852425 0.829771 0.744627 0.864421 0.886122 0.870081 0.794940 0.844376 0.833360 -0.536447 0.793408 0.688091 0.847757 0.914349 0.764479 0.755792 -0.793575 0.841977 0.806074 0.815398 -0.890920 0.794170 -0.834428 0.843411 0.802534
DB08795,0.734848 -0.579579 -0.203729 0.813286 -0.429304 -0.618396 0.705199 0.719904 -0.326254 0.657947 0.634991 0.623615 0.620403 -0.541378 0.352155 0.672278 0.708382 -0.720585 0.770045 -0.379856 -0.647787 0.738509 0.359130 0.732580 0.710344 0.690437 0.438165 0.731385 0.553976 -0.673700 -0.572374 0.645785 0.660517 0.753412 0.508069 0.680650 -0.537525 0.735139 0.739579 0.717256 0.554640 0.253458 0.780826 0.696554 0.689488 0.752872 0.616039 0.767470 -0.337965 0.767342 0.754130 0.473912 0.712703 0.776634 0.647681 -0.553588 0.709768 0.549080 0.693548 -0.499386 0.813660 -0.465765 0.638709 0.846646
DB08798,0.337344 -0.507287 -0.245302 0.646885 -0.063149 -0.693697 0.306358 0.633458 -0.367912 0.523589 0.190714 0.578530 0.549311 -0.554153 0.328324 0.506923 0.512523 -0.336136 0.492401 -0.420053 -0.602920 0.421358 0.347080 0.578411 0.560422 0.524215 0.039831 0.617824 0.352805 -0.492940 -0.457264 0.454150 0.562455 0.523666 0.241967 0.498488 -0.627487 0.336829 0.554802 0.550369 0.389527 0.530859 0.617336 0.501612 0.490774 0.700091 0.429030 0.535208 -0.211963 0.519863 0.674291 0.462304 0.360988 0.536891 0.680768 -0.497846 0.446504 0.554506 0.560848 -0.381071 0.471119 -0.585550 0.555113 0.532734
DB08799,0.770356 -0.819709 -0.511971 0.794669 -0.389040 -0.847195 0.744658 0.790358 -0.360696 0.823815 0.686725 0.839891 0.803804 -0.579684 0.865672 0.805123 0.668830 -0.704994 0.779873 -0.768653 -0.838632 0.637337 0.703808 0.809167 0.772483 0.780337 0.560556 0.693311 0.796767 -0.598294 -0.842331 0.826550 0.750200 0.696141 0.571782 0.757655 -0.841641 0.607589 0.726761 0.756724 0.822653 0.767451 0.807764 0.807971 0.791392 0.737958 0.813344 0.759971 -0.361333 0.757120 0.648445 0.787446 0.850421 0.727311 0.671329 -0.685534 0.732772 0.768554 0.772847 -0.744478 0.697724 -0.800548 0.769072 0.642853
DB08800,0.824232 -0.896247 -0.688392 0.860838 -0.731132 -0.938461 0.919029 0.828896 -0.704411 0.922342 0.715404 0.917133 0.945975 -0.795983 0.884086 0.873845 0.748009 -0.866594 0.907046 -0.912994 -0.841072 0.710777 0.860594 0.889416 0.844330 0.858696 0.618884 0.766325 0.912219 -0.711460 -0.896671 0.829070 0.809482 0.811631 0.790240 0.846019 -0.918898 0.651910 0.785162 0.877072 0.854240 0.817164 0.887004 0.904657 0.898207 0.820026 0.877247 0.855953 -0.618588 0.800766 0.691804 0.888054 0.929216 0.778227 0.772330 -0.812102 0.838422 0.828462 0.843776 -0.927325 0.796095 -0.915665 0.870187 0.797653
DB08801,0.816838 -0.865868 -0.684746 0.831878 -0.796143 -0.948415 0.815477 0.780235 -0.757472 0.874730 0.730395 0.869103 0.866936 -0.699022 0.752031 0.854148 0.744939 -0.775208 0.822990 -0.854266 -0.762209 0.596621 0.799275 0.855242 0.811342 0.837703 0.635157 0.674281 0.838392 -0.664513 -0.814218 0.813902 0.764064 0.815596 0.738891 0.834087 -0.887191 0.647494 0.768332 0.839479 0.809693 0.797243 0.863208 0.822534 0.846402 0.768265 0.806832 0.805058 -0.589900 0.755014 0.709422 0.778155 0.856635 0.767208 0.737691 -0.700044 0.845598 0.807594 0.811949 -0.854467 0.786187 -0.818974 0.825963 0.796991
DB08802,0.825135 -0.895800 -0.689223 0.860967 -0.731625 -0.938911 0.920068 0.828704 -0.704849 0.922697 0.717751 0.917227 0.946923 -0.796491 0.884896 0.874079 0.747924 -0.866427 0.907011 -0.913671 -0.841355 0.712463 0.859943 0.889539 0.844363 0.859075 0.620853 0.766988 0.912545 -0.711447 -0.896776 0.829549 0.809769 0.811469 0.791767 0.846368 -0.919377 0.652463 0.784969 0.876646 0.854502 0.816811 0.887020 0.904694 0.898185 0.820077 0.877288 0.856157 -0.617207 0.800828 0.691510 0.888226 0.930004 0.778033 0.772135 -0.813338 0.839281 0.827907 0.843687 -0.927117 0.795532 -0.916437 0.870688 0.796323
DB08804,0.758043 -0.611886 -0.113606 0.796576 -0.330630 -0.639479 0.690143 0.777476 -0.285096 0.726034 0.836945 0.696234 0.669653 -0.645533 0.511608 0.729916 0.702421 -0.590596 0.637593 -0.417469 -0.702890 0.592048 0.337372 0.767756 0.732094 0.728197 0.529679 0.780735 0.627979 -0.653159 -0.638458 0.763563 0.726970 0.755794 0.453373 0.699898 -0.611028 0.575004 0.738626 0.698484 0.461299 0.532542 0.795257 0.659574 0.724493 0.745655 0.693075 0.759339 -0.066967 0.642842 0.746496 0.623969 0.676659 0.789237 0.735122 -0.815465 0.614515 0.665307 0.757383 -0.513145 0.759641 -0.687203 0.709410 0.657552
DB08805,0.830829 -0.817402 -0.667109 0.845246 -0.717990 -0.879234 0.901640 0.793496 -0.676663 0.882380 0.736280 0.868563 0.900912 -0.753025 0.765685 0.848044 0.729280 -0.834270 0.883419 -0.854317 -0.797418 0.800980 0.710728 0.854630 0.810460 0.823200 0.642996 0.762531 0.846835 -0.707774 -0.832472 0.810813 0.752692 0.763165 0.817848 0.834118 -0.855783 0.706217 0.771379 0.853899 0.813503 0.652028 0.874276 0.867658 0.861103 0.792689 0.835063 0.820958 -0.610586 0.753797 0.692947 0.790223 0.883876 0.743358 0.747392 -0.797159 0.842669 0.749869 0.825391 -0.882715 0.772676 -0.867741 0.823198 0.754577
DB08806,0.827219 -0.884659 -0.678019 0.861111 -0.724347 -0.930198 0.919712 0.824914 -0.698449 0.917632 0.723083 0.911616 0.941278 -0.790486 0.865827 0.872176 0.749107 -0.864925 0.904541 -0.905021 -0.835262 0.726759 0.843834 0.886526 0.842787 0.856669 0.618831 0.767386 0.905120 -0.714639 -0.887007 0.828555 0.804966 0.806856 0.797783 0.846595 -0.911206 0.658811 0.785337 0.875446 0.848848 0.800141 0.887058 0.900633 0.894493 0.818304 0.871468 0.854337 -0.617904 0.797349 0.694441 0.873475 0.924458 0.776339 0.770920 -0.806722 0.838552 0.820469 0.842735 -0.914580 0.794019 -0.907786 0.864029 0.795774
DB08807,0.530305 0.024960 0.786836 0.395540 1.046510 0.249303 0.259807 0.172923 0.475478 0.036475 0.873678 0.158267 -0.393798 0.520592 -0.279887 0.240773 0.369700 -0.658487 -0.019173 0.827604 -0.056258 0.562830 -0.559706 0.169458 0.305900 0.224855 1.012380 0.413659 0.027532 -0.278887 0.125446 0.318807 0.268957 0.314517 0.202216 -0.037292 0.467036 0.479793 0.223852 -0.037589 -0.016052 0.163472 0.216705 -0.106957 -0.009809 0.215250 0.162660 0.166330 0.919520 0.120461 0.413131 -0.164785 -0.068265 0.286576 0.429263 -0.186224 0.436261 0.178523 0.443110 0.360739 0.433985 0.480743 0.121061 0.271434
DB08808,0.667938 -0.666618 -0.031673 0.540113 -0.002092 -0.502757 0.492245 0.565264 -0.129287 0.578836 0.729108 0.653802 0.314214 -0.368522 0.769916 0.560121 0.564585 -0.540580 0.300293 -0.370036 -0.584077 0.055777 0.426983 0.585790 0.646980 0.624637 0.784635 0.465489 0.695912 -0.500751 -0.614418 0.653404 0.607810 0.477185 0.203032 0.402941 -0.369184 0.185479 0.495116 0.441913 0.694667 0.958859 0.517827 0.436111 0.483446 0.577327 0.629409 0.555627 0.226085 0.601702 0.505676 0.496033 0.553589 0.593536 0.594288 -0.370080 0.537621 0.741050 0.657572 -0.542339 0.589963 -0.396352 0.610986 0.512999
