uniprot_id,seq_features
Q12851,-0.309762 -0.244894 0.195686 -0.253759 -0.342942 0.203127 -0.372396 0.197517 0.368254 -0.356704 0.201129 -0.240099 0.300754 0.205496 0.220198 0.211901 -0.290178 0.232015 0.022893 -0.201421 0.229321 -0.233790 -0.323505 -0.246757 -0.445810 0.225741 -0.184904 0.051686 0.377199 -0.381110 0.233725 0.283573 0.220398 0.244619 -0.003819 0.294322 -0.232636 -0.235480 0.274814 -0.236081 -0.245589 0.237679 0.341972 -0.364279 -0.333216 0.237642 0.209638 -0.233818 -0.324986 0.204711 -0.171485 -0.249673 -0.172325 0.303173 0.330588 0.288171 0.192213 0.229629 -0.372302 -0.241335 -0.287150 0.217252 -0.259534 -0.310325
Q12852,-0.148811 -0.091497 0.143295 -0.190416 -0.233326 0.036589 -0.258479 0.154027 0.225745 -0.209091 0.146182 -0.168756 0.076030 0.155650 0.163249 0.140133 -0.165353 0.191090 0.048538 -0.134722 0.171721 -0.176334 -0.197741 -0.187394 -0.272081 0.159895 -0.049698 0.104173 0.237238 -0.282971 0.163006 0.118094 0.157224 0.181769 0.090199 0.153887 -0.168263 -0.174551 0.221170 -0.195833 -0.185824 0.164713 0.221690 -0.277113 -0.258775 0.186093 0.165179 -0.187454 -0.170439 0.142564 -0.133335 -0.185514 -0.048728 0.190890 0.131013 0.218610 0.105646 0.173164 -0.249521 -0.185565 -0.154096 0.150774 -0.155940 -0.169917
Q12879,0.141990 0.347486 0.167015 -0.059797 -0.101210 -0.108588 -0.021916 0.124974 0.190637 -0.033246 0.200701 0.172358 0.214355 0.154451 0.168879 0.085803 0.081013 0.180440 0.248484 -0.089277 0.168073 -0.264764 0.213897 -0.047226 0.024576 0.097181 0.035810 0.304773 0.238281 -0.126157 0.177739 0.177384 0.127901 0.144357 0.257746 -0.350321 -0.100894 -0.134172 0.148880 -0.097334 -0.101897 0.095345 0.119193 0.038360 0.223677 0.105983 0.037996 -0.103544 0.099845 0.093883 0.207097 -0.055839 0.257028 0.228870 -0.020270 0.153660 0.108900 0.111452 0.058849 -0.092788 0.151312 0.137744 0.226872 -0.085861
Q13131,-0.191001 -0.231866 -0.110438 0.188080 -0.334448 0.698123 -0.340505 -0.072060 0.040915 -0.576166 -0.153998 -0.499190 0.665528 -0.116109 -0.190263 -0.268191 -0.075013 -0.176586 -0.391030 0.172024 -0.091621 0.046424 -0.387341 0.357664 0.288689 -0.143464 -0.186449 -0.076877 0.229532 -0.267524 -0.160178 0.480990 -0.161296 -0.257370 -0.489268 0.449654 0.176704 0.196748 -0.015409 0.116116 0.283649 -0.188923 -0.026734 -0.086503 -0.165412 -0.160767 -0.154895 0.241055 -0.290528 -0.238720 -0.569740 0.369639 -0.198590 0.015798 0.285002 0.089417 -0.233856 -0.144935 0.156081 0.169991 -0.342174 -0.218472 -0.365415 -0.597226
Q13133,0.190306 0.121268 -0.015818 -0.050291 -0.023415 -0.320338 0.075118 0.031990 -0.253402 0.109315 0.037630 -0.147359 -0.146501 -0.033300 -0.021351 0.013249 0.089807 0.053896 -0.095170 -0.046920 0.051676 -0.094168 -0.015861 -0.025689 0.071674 0.017973 0.118771 0.080795 -0.121766 0.079209 0.012863 -0.248782 0.075958 -0.041011 0.138445 0.167303 -0.021675 -0.051264 0.129717 -0.011678 -0.057520 0.025172 -0.209363 -0.103792 0.185288 0.002118 0.069313 -0.011766 0.136836 -0.015167 0.102070 -0.092829 0.120232 -0.287890 -0.186834 -0.075676 -0.078331 0.047435 0.093914 -0.052238 0.088871 0.050031 0.202302 0.095716
Q13153,0.373361 0.308278 -0.246063 0.361982 0.316382 -0.139245 0.153043 -0.274844 -0.582062 -0.180775 -0.276477 -0.062031 -0.164833 -0.232925 -0.286878 -0.436633 0.662703 -0.251452 -0.091446 0.280943 -0.239836 0.118743 0.002353 0.386809 0.527877 -0.243140 0.199228 0.021432 -0.228011 0.341938 -0.328185 -0.095738 -0.291112 -0.433123 -0.365037 -0.219766 0.325507 0.317435 -0.157428 0.315477 0.308425 -0.369271 -0.456249 0.240865 0.079212 -0.345106 -0.284776 0.357106 0.193671 -0.368322 0.281983 0.424824 -0.056816 -0.637087 -0.528513 -0.250897 -0.346537 -0.316355 0.451285 0.385696 0.388362 -0.268349 0.160064 0.280130
Q13163,-0.418465 -0.290145 -0.247449 0.364912 -0.348393 0.564983 -0.234644 -0.260435 0.349438 -0.466768 -0.240744 -0.571847 0.625004 -0.189255 -0.191381 -0.334476 -0.155830 -0.187527 -0.350964 0.337650 -0.177386 0.167623 -0.724486 0.343673 -0.186265 -0.194333 -0.372273 -0.249013 0.596637 -0.365205 -0.229150 0.791046 -0.275636 -0.281471 -0.311339 0.256301 0.294595 0.253325 -0.162482 0.318458 0.264067 -0.298123 0.173544 -0.595663 -0.315686 -0.272717 -0.374430 0.305186 -0.486512 -0.334947 -0.568326 0.464232 -0.571395 0.010519 0.009463 0.192084 -0.292452 -0.289542 -0.240262 0.342548 -0.462435 -0.305584 -0.876947 -0.331198
Q13164,-1.094643 -1.313351 -0.423999 0.554293 -0.819206 1.265642 -0.913358 -0.487548 0.468627 -1.179548 -0.534269 -1.539189 1.301537 -0.495144 -0.459427 -0.498210 -1.193757 -0.476687 -1.195798 0.529068 -0.499199 0.509487 -1.381406 0.565417 -0.653801 -0.447067 -1.372338 -1.023704 0.849203 -1.057044 -0.540788 1.262900 -0.505682 -0.518172 -1.230109 1.195447 0.452767 0.460760 -0.361122 0.487202 0.506764 -0.460517 0.299906 -1.423282 -1.244207 -0.533239 -0.572039 0.572349 -1.362638 -0.544957 -1.433773 0.613431 -1.514001 0.465627 0.588844 0.593463 -0.558716 -0.508777 -0.792194 0.521297 -1.356411 -0.506298 -1.530227 -1.134859
Q13177,-0.390769 -0.701135 -0.384571 0.511427 -0.340356 1.120807 -0.418309 -0.415761 0.189265 -1.014981 -0.501746 -0.959000 0.930777 -0.452476 -0.452321 -0.539002 -0.403265 -0.467285 -0.781405 0.502031 -0.438786 0.430647 -1.071791 0.619448 0.091740 -0.368990 -0.559639 -0.702792 0.450814 -0.436653 -0.518568 0.864104 -0.462824 -0.585754 -1.107214 0.844775 0.477989 0.497245 -0.313887 0.490997 0.541463 -0.477366 0.001482 -0.621081 -0.912143 -0.495137 -0.444563 0.547472 -0.836631 -0.515247 -0.911799 0.633433 -0.921926 0.104241 0.455346 0.350014 -0.437744 -0.506578 -0.200322 0.550878 -0.754322 -0.424983 -0.801453 -0.636063
Q13188,-0.211957 -0.078558 0.132489 -0.138874 -0.271221 0.137137 -0.264460 0.108068 0.171808 -0.342014 0.087754 -0.226457 0.202220 0.105292 0.113968 0.112622 -0.086708 0.139942 0.052530 -0.126849 0.131780 -0.159814 -0.293036 -0.099279 -0.163054 0.156963 -0.083571 0.085265 0.232377 -0.221543 0.088707 0.196073 0.109629 0.083061 -0.067552 0.106173 -0.136527 -0.120479 0.153899 -0.137323 -0.140452 0.113892 0.212328 -0.190568 -0.255487 0.126012 0.107417 -0.139926 -0.275329 0.080816 -0.214134 -0.105179 -0.130525 0.066647 0.131215 0.047048 0.114941 0.107775 -0.198184 -0.133101 -0.123901 0.117964 -0.239899 -0.229904
Q13224,-0.231777 -0.020342 0.038111 0.087589 -0.268139 0.288229 -0.360584 -0.002173 0.434178 -0.398567 0.077762 -0.193524 0.646024 0.063851 0.064031 -0.054230 -0.326219 0.046598 -0.085977 0.053200 0.024872 -0.110193 -0.213376 0.076550 -0.210340 -0.026258 -0.352577 -0.079360 0.512970 -0.378320 0.056667 0.602001 0.003339 0.038450 -0.139969 0.076488 0.038089 0.001410 0.050190 0.025529 0.033195 -0.006300 0.332885 -0.311173 -0.182626 -0.014860 -0.105048 0.040662 -0.215813 -0.020599 -0.211336 0.094517 -0.232062 0.493959 0.306178 0.426807 -0.027644 -0.005335 -0.168715 0.054860 -0.191757 0.005683 -0.125168 -0.483420
Q13233,1.630062 0.922497 -0.657671 0.628096 0.967087 -1.341361 1.015377 -0.540459 -2.495356 0.275599 -0.664733 0.106449 -1.298233 -0.740618 -0.748152 -0.681728 1.436084 -0.636771 -0.347912 0.493534 -0.584942 0.291753 0.798265 0.708339 1.781658 -0.635474 0.601324 -0.041484 -1.596819 1.173142 -0.716123 -0.936378 -0.641193 -0.949990 -0.303983 -0.964704 0.590684 0.581200 -0.558838 0.578250 0.634242 -0.746527 -1.721999 0.976814 2.025464 -0.806346 -0.437705 0.818996 0.952421 -0.774572 0.874256 0.638824 0.530130 -2.189908 -1.674951 -1.312264 -0.823017 -0.665804 1.497502 0.545691 0.841782 -0.582281 0.848546 0.853469
Q13255,0.023843 0.367982 0.198377 -0.116421 -0.090069 0.010629 -0.070576 0.205742 0.287725 -0.076524 0.269398 0.037607 0.391091 0.242989 0.225084 0.150333 0.098233 0.234244 0.108745 -0.195102 0.228142 -0.256078 -0.042411 -0.125639 -0.058607 0.151190 0.012110 0.143257 0.251550 0.039200 0.228130 0.363840 0.208760 0.192025 0.066823 -0.155186 -0.151437 -0.144100 0.264760 -0.174785 -0.197512 0.190475 0.175037 0.154672 0.194660 0.163253 0.146213 -0.168847 0.102605 0.175012 0.128584 -0.181080 0.136009 0.368394 0.240975 0.256226 0.203005 0.218987 0.040564 -0.160694 0.135530 0.236299 0.121721 -0.121200
Q13285,-0.084406 0.088351 0.170449 -0.211648 -0.022770 -0.399093 -0.025597 0.177259 -0.141781 0.050694 0.225262 -0.189144 -0.066669 0.201915 0.175278 0.157009 0.181782 0.215711 0.115513 -0.201517 0.184936 -0.310162 -0.215603 -0.199943 -0.049595 0.136444 -0.116548 0.087303 -0.015733 0.040203 0.190851 0.053549 0.188538 0.148824 0.018659 -0.087799 -0.177817 -0.200943 0.226327 -0.185360 -0.225301 0.156728 0.014820 0.036860 0.098984 0.158330 0.172771 -0.219044 0.093465 0.140844 0.133305 -0.242792 0.154182 -0.062191 -0.044997 0.122321 0.130345 0.172343 -0.049405 -0.217187 0.030941 0.230321 0.063433 -0.061929
Q13315,0.585228 0.751064 0.082480 0.056750 0.319942 -0.559268 0.554134 0.182864 -0.274026 0.430675 0.234288 0.621164 0.107637 0.100290 0.060866 0.059279 0.654212 0.056184 0.096659 -0.175388 0.091437 -0.265038 0.479008 0.143507 0.630313 -0.054256 0.479433 0.364754 -0.147967 0.656066 0.077955 0.019731 0.163275 -0.006762 0.284153 0.046566 -0.012361 -0.016511 0.237431 0.046692 0.033777 0.010050 -0.393844 0.754563 0.600432 -0.006513 0.144381 0.081919 0.413758 0.002688 0.647886 0.000175 0.585614 -0.126818 0.076039 -0.147592 0.145310 0.079618 0.823136 -0.097054 0.785110 0.250868 0.791734 -0.299568
Q13370,-0.602180 -0.435729 0.154106 -0.118209 -0.552992 0.499390 -0.486621 0.153266 0.611135 -0.549181 0.144171 -0.471190 0.688280 0.181576 0.169317 0.149117 -0.555270 0.163279 -0.158674 -0.119744 0.151740 -0.134746 -0.568210 -0.140800 -0.531558 0.160627 -0.367671 -0.116549 0.711879 -0.606928 0.163953 0.602605 0.153318 0.209003 -0.166347 0.598010 -0.121481 -0.168744 0.184497 -0.132169 -0.149071 0.164364 0.545681 -0.510772 -0.639011 0.167602 0.124582 -0.147197 -0.607894 0.147382 -0.421212 -0.099442 -0.454442 0.637774 0.581140 0.523216 0.129894 0.175812 -0.502677 -0.132721 -0.506348 0.130387 -0.439821 -0.640998
Q13393,-0.030628 -0.050577 0.048185 -0.049052 -0.146108 -0.031041 -0.077661 0.042409 0.093275 -0.117491 0.046619 -0.143964 0.199202 0.066643 0.050673 0.028056 -0.051439 0.094466 -0.037383 -0.063220 0.058400 -0.153133 -0.190109 -0.060434 -0.131909 0.040705 -0.173603 -0.021553 0.176174 -0.163694 0.049033 -0.010559 0.033648 0.043348 -0.057311 -0.177991 -0.054309 -0.049373 0.097556 -0.038116 -0.107899 0.027260 0.101689 -0.238478 -0.275713 0.060440 0.018035 -0.078783 -0.092354 0.025224 -0.114899 -0.099536 -0.236775 0.092310 0.004497 0.010166 0.053595 0.065313 -0.087311 -0.067003 -0.062341 0.056848 -0.161312 -0.092779
Q13464,0.044219 0.232692 0.205337 -0.189624 -0.157457 0.064793 -0.203078 0.219735 0.101192 -0.149887 0.206013 0.015403 -0.112558 0.208931 0.210518 0.213786 0.079733 0.214536 0.298630 -0.208047 0.203156 -0.194291 0.098518 -0.199920 -0.168735 0.245388 0.221359 0.248800 0.120249 -0.089528 0.193291 0.068764 0.211533 0.180898 0.229793 0.153107 -0.206715 -0.209981 0.226428 -0.221276 -0.215880 0.188040 0.161905 -0.008103 0.016728 0.209048 0.239770 -0.226317 -0.058576 0.215575 0.070641 -0.173254 0.100335 0.002811 0.080092 -0.007337 0.183145 0.205768 -0.003586 -0.194618 0.173438 0.188184 0.092297 -0.099777
Q13470,-0.552803 -0.451142 0.101312 -0.076026 -0.449991 0.509690 -0.484279 0.081547 0.632683 -0.494781 0.105513 -0.389331 0.591369 0.132308 0.152144 0.087810 -0.484711 0.152653 -0.101664 -0.037456 0.132568 -0.097234 -0.650334 -0.096642 -0.534280 0.118585 -0.417356 -0.060478 0.662955 -0.613952 0.118193 0.671728 0.109327 0.136429 -0.160493 0.552291 -0.070814 -0.114784 0.175096 -0.094555 -0.101459 0.104302 0.467969 -0.736048 -0.623075 0.128752 0.085934 -0.104310 -0.550156 0.090194 -0.469019 0.007650 -0.407724 0.488606 0.509240 0.508429 0.080909 0.101898 -0.547700 -0.074253 -0.402010 0.100230 -0.598780 -0.434214
Q13509,-0.328981 -0.359888 -0.096832 0.044496 -0.004959 0.358601 -0.113850 -0.116018 0.395176 -0.085057 -0.059801 -0.391871 0.311596 -0.062121 -0.021453 -0.032463 -0.076418 -0.088641 0.007658 0.210432 -0.018056 0.100970 -0.574982 0.057220 -0.127970 0.020628 -0.061651 -0.070501 0.222937 -0.244302 -0.056660 0.520418 -0.058739 -0.050789 -0.273145 0.222916 0.115390 0.096710 -0.021263 0.163758 0.148447 -0.066174 0.184252 -0.185730 0.166539 -0.063202 -0.099563 0.132088 -0.118951 -0.198022 -0.393000 0.276682 -0.235284 0.049731 0.098110 0.011631 0.015658 -0.044161 -0.160830 0.096564 -0.533497 -0.051357 -0.496958 0.061166
Q13523,-0.007984 0.039891 0.082907 -0.150992 -0.186077 -0.014457 -0.150593 0.115988 0.056030 -0.131112 0.082428 -0.107545 -0.000477 0.087188 0.094969 0.099810 -0.090964 0.136982 -0.001310 -0.091943 0.121147 -0.134797 -0.046960 -0.119394 -0.080380 0.110650 0.003715 0.115111 0.117593 -0.145241 0.121363 0.018256 0.089973 0.103209 0.108262 0.093826 -0.130141 -0.114895 0.192275 -0.149034 -0.118922 0.121621 0.069366 -0.147702 -0.039867 0.111643 0.129137 -0.131144 -0.101124 0.089325 -0.053975 -0.167233 0.031396 0.012874 0.052158 0.054417 0.040370 0.132181 -0.069176 -0.155920 -0.087854 0.093949 -0.099658 -0.082441
Q13546,-0.327366 -0.703352 -0.379893 0.403516 -0.388714 0.395561 -0.219761 -0.357882 0.106650 -0.447417 -0.318882 -0.713060 0.557772 -0.346162 -0.295525 -0.384463 -0.391982 -0.236872 -0.597208 0.366958 -0.241860 0.195661 -0.443235 0.376366 -0.078023 -0.318617 -0.616502 -0.383196 0.509302 -0.602369 -0.318701 0.665308 -0.335514 -0.347742 -0.523562 0.307194 0.384168 0.297754 -0.190113 0.356641 0.329355 -0.379071 -0.022934 -0.818728 -0.130796 -0.318028 -0.406679 0.416002 -0.517171 -0.450020 -0.607269 0.505977 -0.680646 -0.047373 -0.082851 0.201765 -0.411345 -0.390118 -0.192195 0.309970 -0.711923 -0.352634 -1.025833 -0.398258
Q13547,2.723856 1.143591 -1.292874 1.422646 1.735033 -2.432416 2.449893 -1.228277 -2.132628 2.257619 -1.073188 1.124774 -0.837340 -1.645648 -1.425158 -1.135494 1.228253 -1.281403 -1.077930 1.078718 -1.287652 1.382011 1.657820 1.569207 2.739147 -1.592279 1.410057 0.040887 -1.552672 2.363422 -1.414320 -1.076923 -1.056179 -1.549020 0.433839 -0.294830 1.416489 1.297279 -0.860308 1.696160 1.632326 -1.365087 -2.361625 1.193966 1.993582 -1.497989 -1.117894 1.683304 1.797447 -1.469766 1.903617 1.173318 0.804978 -2.003690 -1.947786 -1.572938 -1.507099 -1.265098 2.895947 1.369617 1.812323 -0.953387 1.795050 1.403499
Q13554,0.392522 0.569062 0.293684 -0.278611 0.066694 -0.321724 0.085281 0.303472 -0.237263 0.093421 0.281241 0.382687 -0.175013 0.261247 0.230357 0.229319 0.543570 0.253126 0.397147 -0.340828 0.272029 -0.399257 0.380638 -0.217746 0.284199 0.226331 0.396260 0.481442 -0.291923 0.280327 0.269613 -0.235075 0.257459 0.205777 0.206668 -0.347680 -0.299036 -0.242517 0.285312 -0.296008 -0.255304 0.229953 -0.113401 0.519167 0.418465 0.263191 0.276684 -0.259686 0.407237 0.241455 0.552681 -0.284941 0.492820 -0.110754 -0.076038 -0.159445 0.284484 0.288311 0.301084 -0.320651 0.525326 0.323829 0.451224 0.118814
Q13555,0.920982 1.152342 0.376793 -0.423855 0.352616 -0.951923 0.460540 0.383459 -0.852184 0.389409 0.382370 0.837293 -0.757393 0.288084 0.286622 0.294605 1.076437 0.343230 0.714503 -0.458904 0.351254 -0.600427 0.835241 -0.260345 0.760587 0.260906 0.749328 0.705284 -0.885093 0.766956 0.344001 -0.799248 0.284577 0.230612 0.438976 -1.162940 -0.424523 -0.301014 0.333365 -0.416838 -0.325556 0.266421 -0.489696 1.069232 1.078478 0.309272 0.320308 -0.369401 0.761721 0.297976 0.914848 -0.474402 1.013887 -0.576000 -0.595054 -0.518486 0.348022 0.326066 0.718797 -0.461880 0.981768 0.426160 1.030835 0.382843
Q13557,0.592937 0.812732 0.256848 -0.255612 0.209707 -0.525605 0.271066 0.266594 -0.319137 0.229861 0.263061 0.530814 -0.350690 0.222613 0.209846 0.203338 0.598928 0.230256 0.440561 -0.312335 0.243447 -0.381815 0.586147 -0.171047 0.474759 0.191966 0.544694 0.481529 -0.452267 0.482793 0.266388 -0.419104 0.208363 0.188381 0.326257 -0.623396 -0.258059 -0.206386 0.233743 -0.281189 -0.211586 0.193979 -0.197785 0.650412 0.643453 0.223547 0.230221 -0.237073 0.581257 0.223487 0.642123 -0.282588 0.639797 -0.199026 -0.148329 -0.223057 0.260087 0.250396 0.454223 -0.285889 0.659690 0.313379 0.720307 0.150582
Q13627,0.013034 -0.105680 -0.056323 0.099179 -0.032012 -0.115031 0.003857 -0.111443 -0.507174 -0.107154 -0.112991 -0.460806 0.126799 -0.100934 -0.179555 -0.115594 -0.059548 -0.139004 -0.300279 0.081557 -0.103658 -0.027230 -0.232930 0.130216 0.265718 -0.153730 -0.322252 -0.170418 -0.209549 -0.092722 -0.109296 -0.096759 -0.107491 -0.166210 -0.402394 -0.044771 0.055126 0.053174 -0.081570 0.082614 0.063032 -0.114088 -0.275665 -0.010388 -0.326422 -0.204319 -0.106018 0.066396 -0.028493 -0.170941 -0.065481 -0.011269 -0.123468 -0.264123 -0.156433 -0.039888 -0.236689 -0.096800 0.079615 0.065736 -0.233919 -0.105128 0.040847 -0.145764
Q13639,-0.482776 -0.225472 0.251201 -0.252387 -0.443157 0.329124 -0.466664 0.250996 0.478718 -0.453836 0.258550 -0.268314 0.405056 0.286712 0.279678 0.253121 -0.383387 0.270180 0.030700 -0.239490 0.258769 -0.232934 -0.383822 -0.282163 -0.524519 0.271365 -0.176935 0.010594 0.506461 -0.473491 0.281015 0.413862 0.263291 0.314961 0.017291 0.439218 -0.256248 -0.282213 0.273257 -0.285097 -0.266520 0.278840 0.486589 -0.356097 -0.470930 0.286329 0.243245 -0.274495 -0.376297 0.271717 -0.200556 -0.233910 -0.222888 0.518734 0.473826 0.525385 0.231989 0.273807 -0.445675 -0.259505 -0.288157 0.239474 -0.226601 -0.447120
Q13698,-0.175452 0.111963 0.235998 -0.240778 -0.167849 -0.024363 -0.185373 0.246016 0.260519 -0.153512 0.280780 0.135335 0.152354 0.280269 0.286025 0.252109 0.015275 0.249091 0.151324 -0.273060 0.252182 -0.279753 -0.062286 -0.265200 -0.276683 0.254041 0.054198 0.096276 0.202934 -0.117585 0.292743 0.152582 0.253745 0.306064 0.132132 -0.005499 -0.266541 -0.258391 0.243338 -0.274805 -0.269035 0.274197 0.249566 0.094169 -0.114398 0.267070 0.229204 -0.284859 -0.019884 0.263950 0.036292 -0.285840 0.080357 0.277040 0.249903 0.214159 0.249174 0.278134 -0.169694 -0.262731 0.042551 0.252901 0.160974 -0.177133
Q13873,0.856946 1.162279 0.447814 -0.541699 0.213303 -1.207770 0.451823 0.451924 -0.783037 0.605671 0.463281 0.487343 -0.705030 0.387173 0.441162 0.435198 0.955805 0.508417 0.547708 -0.556737 0.481365 -0.749932 0.606611 -0.401228 0.694455 0.312546 0.406887 0.664967 -0.742046 0.591971 0.391840 -0.810610 0.379771 0.309989 0.602499 -1.530416 -0.528114 -0.401557 0.473883 -0.470613 -0.542235 0.386647 -0.430287 0.701907 1.094282 0.355934 0.375585 -0.443779 0.688898 0.335437 0.924718 -0.697078 0.735493 -0.567255 -0.707703 -0.518844 0.475802 0.389553 0.294785 -0.599218 0.909554 0.536087 0.567005 0.572047
Q13882,-0.209357 0.012546 0.085917 -0.085855 -0.121818 0.159112 -0.186106 0.080545 0.246789 -0.187886 0.125556 -0.145131 -0.002958 0.147512 0.160758 0.041703 -0.025464 0.175284 0.079633 -0.058427 0.154202 -0.180015 -0.360888 -0.117954 -0.196261 0.142714 -0.040074 0.110072 0.270988 -0.228319 0.137427 0.149480 0.087065 0.112817 0.123637 -0.001284 -0.081053 -0.131166 0.132207 -0.078306 -0.119782 0.092374 0.195631 -0.287115 -0.078906 0.118055 0.059328 -0.105832 -0.115686 0.059235 -0.164802 -0.036104 -0.065191 0.027699 -0.010744 0.197866 0.111673 0.067534 -0.312554 -0.092946 -0.175723 0.097037 -0.284368 0.094791
Q13936,-0.188326 0.236346 0.115558 -0.047273 -0.103080 0.121920 -0.079794 0.153283 0.530027 -0.242591 0.227729 0.341476 0.404602 0.216625 0.235716 0.135713 0.044490 0.139963 0.053983 -0.147621 0.157236 -0.138814 -0.086816 -0.105168 -0.266166 0.162889 0.145579 -0.018558 0.465377 -0.018785 0.234874 0.543858 0.184112 0.240998 0.054406 0.090664 -0.098702 -0.122272 0.136383 -0.132168 -0.103584 0.181765 0.324549 0.189058 -0.066124 0.154163 0.096173 -0.149094 -0.009408 0.186724 -0.058943 -0.097626 0.052608 0.429945 0.457777 0.267447 0.154136 0.174123 -0.006980 -0.105076 0.041098 0.151178 0.307888 -0.260039
Q14012,-0.058296 0.202400 0.101493 -0.082303 0.063894 0.234383 -0.155909 0.094366 0.135408 -0.065046 0.108782 0.057584 -0.058612 0.142445 0.105353 0.007314 0.285466 0.126114 0.242970 -0.060812 0.136860 -0.142297 0.011848 -0.050406 0.037508 0.143529 0.211798 0.249531 0.156079 -0.033252 0.131409 0.025506 0.093093 0.078592 0.084845 0.119905 -0.042935 -0.100734 0.135762 -0.092921 -0.079371 0.071763 0.111279 -0.068246 -0.104544 0.088297 0.107773 -0.096367 0.097758 0.069332 -0.027056 0.029824 0.165553 -0.082734 0.079508 -0.055681 0.097631 0.107380 -0.008910 -0.081171 0.045130 0.083551 -0.006279 -0.014346
Q14145,0.194387 0.342255 0.196423 -0.199923 -0.177107 -0.522479 0.525350 0.254609 0.019409 0.295807 0.241161 0.216013 -0.091793 0.166058 0.270834 0.233026 0.415234 0.263597 0.417767 -0.247729 0.299596 -0.349032 0.234402 -0.107247 0.159286 0.168170 0.720644 0.576991 0.136606 0.078851 0.270561 -0.031140 0.172267 0.236628 0.376374 -0.391005 -0.190222 -0.217969 0.222206 -0.119230 -0.205353 0.161703 -0.005553 0.361480 0.723551 0.206347 0.191920 -0.185589 -0.005473 0.123228 0.518378 -0.193082 0.654736 -0.069798 -0.124310 -0.229079 0.283106 0.163685 0.315212 -0.273068 0.195506 0.275807 0.345293 0.046815
Q14164,-0.968847 -3.447820 -1.918578 1.917402 -0.496919 2.035905 -0.624119 -1.846981 -0.108366 -2.101034 -2.138485 -3.061414 1.681218 -2.258104 -2.186931 -1.755859 -2.501129 -2.030416 -2.857704 1.990475 -1.846421 2.180725 -1.968194 2.032963 -0.519425 -1.661191 -2.341976 -2.636868 0.325372 -0.765394 -2.098632 1.370575 -1.984970 -2.182615 -3.212913 2.485134 1.654080 1.837988 -1.610729 1.941472 2.076427 -1.915078 -0.797820 -2.846875 -2.591582 -1.973963 -1.743245 2.017927 -2.069787 -1.827356 -3.032037 2.092524 -2.395959 -0.809570 0.780870 -0.458603 -1.958552 -1.833895 -0.365872 1.793201 -2.319397 -1.934053 -3.321292 -0.704735
Q14289,0.182975 0.597718 -0.353223 0.555757 0.332304 -0.163438 0.040511 -0.373540 -0.147129 -0.232134 -0.158204 0.272438 -0.009069 -0.199214 -0.108539 -0.511198 0.505614 -0.169201 0.024881 0.419621 -0.255896 -0.141494 -0.165745 0.446637 0.164051 -0.344351 -0.004612 -0.064845 0.174779 -0.026491 -0.203015 0.559732 -0.415685 -0.384663 0.079142 -0.847146 0.421291 0.334433 -0.316206 0.411920 0.395135 -0.425341 -0.148618 -0.179183 0.741701 -0.396653 -0.614868 0.449558 0.195981 -0.435989 0.032403 0.604653 -0.307403 -0.252097 -0.684926 0.108181 -0.330661 -0.457119 0.327308 0.512273 0.210492 -0.343351 -0.084734 0.444212
Q14524,-0.058171 0.235974 0.253180 -0.204184 -0.173620 0.092731 -0.196199 0.226395 0.239409 -0.215839 0.254738 0.146540 0.090592 0.270692 0.271662 0.196421 -0.071720 0.246767 0.206527 -0.223805 0.241759 -0.262288 0.112190 -0.225151 -0.187136 0.228554 0.060777 0.192165 0.121821 -0.176706 0.269822 0.165251 0.227801 0.263607 0.227025 0.001331 -0.236999 -0.234622 0.215839 -0.277276 -0.240378 0.231813 0.259768 -0.088333 -0.004880 0.237170 0.205826 -0.240948 -0.017839 0.242991 0.062077 -0.206942 0.169842 0.252415 0.173129 0.286130 0.221149 0.224669 -0.144159 -0.250555 0.088361 0.208866 0.174756 -0.238661
Q14654,-0.182190 0.113207 0.271835 -0.278928 -0.220673 -0.022038 -0.222150 0.268870 0.272618 -0.168724 0.299226 0.097596 0.150930 0.298292 0.301431 0.278190 -0.036707 0.281463 0.181984 -0.293829 0.270275 -0.302823 -0.113892 -0.280125 -0.250758 0.288274 0.037652 0.180143 0.172422 -0.168108 0.309683 0.080323 0.277453 0.321935 0.189704 0.009674 -0.287301 -0.283210 0.266095 -0.297793 -0.293011 0.298553 0.287592 0.000234 -0.181463 0.293154 0.240176 -0.303843 -0.037131 0.281874 0.024757 -0.306082 0.030937 0.297667 0.238429 0.188634 0.289282 0.296035 -0.217057 -0.300130 -0.003440 0.277361 0.085124 -0.172190
Q14957,-0.406376 -0.195270 0.248092 -0.267356 -0.410546 0.281389 -0.433335 0.241862 0.448805 -0.388829 0.250769 -0.277825 0.349298 0.274598 0.269646 0.245787 -0.360225 0.270067 0.053687 -0.225897 0.260044 -0.256004 -0.350182 -0.289230 -0.484106 0.266627 -0.184716 0.063007 0.468238 -0.468945 0.271533 0.352415 0.251315 0.301656 0.064692 0.354376 -0.256953 -0.284339 0.283276 -0.282789 -0.275173 0.269550 0.448104 -0.385492 -0.447979 0.282002 0.244020 -0.279881 -0.338986 0.253752 -0.207057 -0.248533 -0.196164 0.447018 0.380749 0.453326 0.218330 0.272335 -0.441182 -0.259051 -0.267987 0.241506 -0.256747 -0.380464
