db_id,seq_features
DB06211,"0.797381,0.447019,0.180035,1.182211,0.040979,-0.937909,1.411890,0.113476,-0.678525,-1.248744,-1.194674,-0.502787,0.918925,0.500252,-0.959957,-0.117909,-0.449423,-0.071413,-0.893733,0.580706,0.517573,-1.060419,-1.237927,-0.391824,0.792940,0.322626,1.064224,0.943693,-1.583598,0.717834,-0.273446,1.504742,-0.237533,0.555816,-0.089931,0.516490,0.152868,-0.577465,0.476415,0.026864,-0.664278,1.710388,0.200922,0.367219,-0.084650,1.759156,-0.202209,0.185130,0.316655,1.348046,-1.330270,1.253291,-0.401288,-0.180155,0.272920,-0.530620,0.006887,-1.896658,0.727334,-1.030027,0.510617,0.133484,0.164849,0.149267"
DB00564,"-0.710428,-0.137665,1.899744,0.722060,1.826116,1.388254,0.058259,-0.234268,-2.590728,0.807176,-0.769743,-1.092184,2.143716,1.611059,1.417489,-1.963934,-2.362088,-2.653083,0.519737,1.908275,2.240908,-0.247861,1.857626,-1.055009,1.644566,-0.755577,1.855864,0.782415,-0.921839,0.133525,-1.713177,1.069489,-0.602526,1.181393,-2.013409,2.452917,-1.156409,-0.654961,0.219014,1.492556,1.176353,-0.583813,1.912210,-0.073355,-1.962834,0.225636,-1.724229,-0.248331,0.304598,-2.946063,0.136796,1.732353,-1.102531,0.303990,1.660856,-2.387752,1.114317,1.158929,1.422183,-0.146766,0.669793,1.988874,1.066788,1.216637"
DB11989,"1.011345,0.631031,0.170718,1.349472,0.003830,-1.104034,1.580249,-0.121795,-0.036204,-1.108178,-1.002128,-0.573284,0.832400,0.568644,-1.303925,-0.081719,-0.398816,-0.015495,-0.773533,0.529911,0.214940,-1.147191,-1.446224,-0.441359,0.742378,0.187440,1.184428,0.881051,-1.439914,0.685255,-0.292249,1.727009,-0.319556,0.733022,-0.053407,0.575864,0.370272,-0.592031,0.520188,0.097479,-0.647733,1.745671,0.195691,0.488000,-0.049728,1.808905,-0.206920,0.159378,0.276100,1.255531,-1.221885,1.318727,-0.179948,-0.048669,0.297619,-0.257403,-0.185805,-1.923989,0.911087,-1.213452,0.496481,0.099201,0.159138,0.113823"
DB00455,"-0.346263,-0.410233,-0.340947,-0.158856,-0.186629,0.394755,-1.183605,1.172083,0.471120,-0.237135,0.334353,0.594681,-0.635999,0.016168,0.416186,0.322510,0.959629,0.988138,-0.071718,-1.376350,-0.251209,1.544121,0.176109,0.186021,-1.182826,-0.403413,-0.871523,0.887139,0.505457,-0.278896,0.295107,-1.160863,0.738634,-0.044916,0.308453,-1.240485,0.018884,0.232088,-0.384561,0.261205,0.240803,-1.352747,-0.356710,-0.151295,0.251435,-1.100453,0.266559,0.023098,-0.265967,0.703887,0.504979,-1.815368,1.768665,-0.387555,-0.294837,0.250745,-0.343730,0.316090,-0.799674,0.935879,0.371066,-0.337641,-0.294946,0.552450"
DB12131,"0.957990,-2.115684,1.019992,-0.213808,1.083767,1.719173,-1.481506,-1.967320,-0.573053,0.168609,-0.976938,-1.229179,-0.038028,0.830021,1.533696,-1.061838,-1.079821,-0.742838,1.000282,1.375130,0.095469,-0.119347,1.131296,-1.173470,-0.672050,1.990785,0.333096,-0.109521,0.043954,-2.150688,-0.942515,-2.035675,0.775511,-0.996588,-1.020754,1.053680,-2.060700,-1.256259,-2.408237,-2.753956,1.045735,-0.615473,0.960438,-1.710357,-1.022579,-1.318577,-0.988439,1.469447,2.138128,0.247172,0.610451,-0.604471,-3.091133,3.005087,0.897265,1.450679,1.781724,2.510955,-0.256529,1.533048,-1.415744,0.996907,1.375670,-0.868692"
DB12523,"0.610149,-0.194687,-0.437640,-0.270599,-0.331561,-0.018774,-1.508763,1.219174,0.785895,-0.844728,1.049927,0.568867,0.013373,-0.181704,-0.034739,0.526557,0.920956,1.777256,-1.383141,-1.809600,-0.924678,1.734859,-0.268217,-0.085147,-0.700068,-0.297934,-0.926209,0.308563,0.273623,-0.767438,0.247942,-1.099642,1.018135,0.243185,0.513295,-1.536147,0.904376,0.489289,-0.540564,0.505415,-0.824357,-1.475363,-0.425314,-0.279465,0.449932,-0.591568,0.361798,0.603115,-0.110130,0.891391,0.554443,-1.554218,2.772922,-1.600291,-0.279376,0.999204,-0.097633,-0.513879,-1.089443,1.133101,0.100051,-0.550157,-0.772082,1.092162"
DB00458,"-0.788998,-2.223212,2.297855,1.370758,2.422293,2.728400,-0.769111,-0.599155,0.777058,0.645168,-1.546896,-1.618126,1.715805,1.931022,1.568750,-2.397370,-1.706074,-2.775765,1.415218,1.604390,1.622772,0.506844,1.515724,-1.738371,-0.630269,0.105089,1.608343,0.481658,-0.708249,-1.246707,-2.188571,-1.092517,1.177723,2.565198,-2.388976,1.991108,-2.513997,-1.339524,-1.584222,-0.873633,2.776655,-0.809234,2.221110,-1.291718,-2.414348,-1.532952,-2.293430,1.214033,1.199311,-1.279345,1.072728,-0.858545,-1.635953,2.018426,2.143238,-0.048768,1.167708,2.861670,0.561244,1.631931,0.783450,2.377824,1.184557,1.834172"
DB06691,"0.751540,-0.777348,0.457109,-0.392515,0.466887,0.809741,-2.101268,-0.577537,0.340313,-0.964958,0.977266,-0.308816,0.666641,0.116978,0.473094,-0.329024,-0.277421,0.836459,-0.929526,-0.179439,-0.146424,1.236448,1.047299,-0.820674,-0.240963,1.393927,-0.713475,-0.951497,-0.212587,-1.827898,-0.600054,-1.752105,1.225628,0.263363,-0.351839,-0.586870,0.197053,-0.554007,-1.665614,0.105755,-0.450561,-1.329547,0.394666,-1.199750,-0.355440,-0.849454,-0.388167,1.494545,0.952870,0.439920,0.794431,-1.017093,0.786403,-0.309159,0.492569,2.068684,1.213352,0.755007,-0.697743,1.851794,-0.658857,0.275359,-0.454392,0.633667"
DB00835,"0.001369,-1.921951,0.605897,0.315172,0.777105,1.938117,-2.211576,-0.414368,1.617485,-0.636775,0.295547,-0.217011,0.269728,0.629351,1.754222,-0.592236,-0.111195,-0.328178,0.191019,-0.112959,0.082224,2.244420,1.379372,-0.844153,-1.407386,0.509012,-0.692810,0.511740,0.410849,-1.733829,-0.670291,-1.720144,0.988704,0.902403,-0.598317,-0.157871,-1.176935,-0.089786,-1.596345,-0.071665,1.644001,-1.935062,0.516528,-1.288443,-0.643762,-2.034168,-0.630432,1.081777,0.591320,-0.293764,0.364265,-1.911680,0.395633,0.384425,0.577423,1.217860,0.904079,2.403542,-0.871994,1.804403,-0.440807,0.546998,-0.563572,0.429240"
DB00976,"-1.852018,0.652551,0.450626,-0.843680,0.614786,0.785988,-1.228796,1.083207,-0.588854,2.081201,0.744222,-0.370131,-1.012356,0.280980,1.383675,-0.607092,0.324429,-1.147795,1.943790,-0.231404,1.019214,-0.019227,1.056749,0.406284,-2.357215,-0.417826,-0.041807,0.780972,-0.045979,1.015813,-0.275424,-0.662511,0.077927,0.473448,-0.677829,-0.655356,1.380351,0.494092,0.717400,1.744408,1.339238,-2.035144,0.515617,0.717883,-0.709734,-1.678248,-0.371165,-1.327357,-1.262588,-1.886393,1.895565,-0.582754,1.224158,0.220757,0.300245,-1.637756,-0.729618,1.048115,-0.060866,-0.088501,0.832146,0.601252,0.629215,1.245233"
DB00333,"-0.719370,-0.792332,1.914561,0.974681,1.909854,1.424644,-0.982616,-0.524637,-0.465156,0.967859,-0.418733,-1.095816,1.878764,1.963632,0.333597,-1.928044,-2.018420,-1.918309,1.006064,1.146442,1.700565,0.401486,1.441814,-1.370202,0.057675,0.370566,1.824505,-0.407882,-1.177374,-0.599176,-1.826533,0.225518,0.282057,2.521214,-1.969742,1.590531,-1.160077,-0.638172,-0.514739,0.943733,1.067856,-0.972086,1.869858,-0.701455,-1.957684,-0.528346,-1.826938,0.698828,0.363645,-1.991844,0.820484,-0.039527,-0.412343,0.581862,1.798795,-0.099248,0.971984,1.347274,0.359329,0.766263,0.555190,1.926246,0.212146,2.147762"
DB01002,"-0.037846,-2.140739,2.032503,0.190594,1.977960,2.575539,-2.314323,-2.893403,-1.288481,-1.123815,-0.848440,-0.534190,3.075283,1.314820,2.410842,-2.070703,-1.437319,-2.021066,1.622145,2.071860,2.509823,1.675013,2.073752,-1.938615,3.477631,-0.024013,1.183106,0.076851,0.423669,-2.179841,-2.035822,-1.700106,1.251251,1.179928,-2.051948,2.593552,-0.640339,0.736966,-1.827632,0.046424,0.372849,-0.110459,2.036990,-2.491208,-1.990532,1.044569,-1.928223,2.372866,2.472074,-0.977306,-1.217990,1.090727,-1.613535,0.134000,1.845447,0.516548,3.105445,1.554851,-1.172111,1.718721,-0.365688,2.118943,0.668033,0.494914"
DB00440,"0.097029,0.251276,0.697621,0.888482,0.588234,-0.589184,0.735544,0.024402,-1.023779,0.773468,-0.810697,-0.168038,0.558509,0.974303,-1.960172,-0.701354,-0.738377,-0.176023,0.760602,0.607860,0.494118,-0.871574,-0.059740,-0.368692,0.761919,-0.495741,1.518867,0.792482,-1.409080,0.458454,-0.594980,0.824441,-0.139307,0.553707,-0.708698,1.053847,-0.437278,-0.086275,0.089147,-0.978800,0.090310,1.047596,0.723651,0.149633,-0.691835,1.235769,-0.712921,0.021005,0.202579,0.523442,0.657211,0.445432,-0.698950,0.673598,0.682941,-0.476778,-0.089216,-0.952964,0.111808,-0.130052,1.084931,0.766819,1.452421,0.791800"
DB01267,"0.990689,-1.439597,2.522599,1.519142,2.507477,2.006945,-1.422829,-0.753225,-0.290237,-0.618013,-1.486267,-2.312211,2.273515,2.050730,0.581806,-2.466778,-2.403650,-1.410218,-0.217910,1.524981,0.714977,0.063863,0.876113,-2.451827,-0.246486,0.957651,1.861716,-0.500130,-2.043345,-1.772576,-2.572709,-1.142342,2.369265,2.136459,-2.464239,1.302838,-1.387990,-2.760571,-2.084448,-0.058085,1.411822,-0.525791,2.481913,-1.811146,-2.471804,-0.870583,-2.487797,2.105199,2.006116,-0.126846,0.908234,-0.125912,-0.136644,1.381585,2.526379,1.273518,2.086253,0.746517,0.776074,1.740253,0.726139,2.406206,1.403220,3.005139"
DB01114,"0.374914,-0.189843,0.684050,-0.550029,0.698103,0.673869,-1.924379,-0.569662,-0.623076,-0.159948,0.663030,-0.930119,0.247386,0.196125,0.786844,-0.621330,-0.706836,0.129682,-0.357107,0.233800,0.320539,0.427295,1.259949,-0.698838,-1.038762,1.749818,-0.456905,-1.353368,-0.310900,-1.129620,-0.741273,-1.502838,1.240782,0.505528,-0.652456,-0.571971,0.262866,-1.223100,-1.223895,0.437104,-0.060138,-1.480738,0.623317,-0.656038,-0.643200,-1.280267,-0.583138,0.893069,0.790988,-0.386896,1.261426,-0.850452,0.712885,0.297028,0.660264,1.605248,0.949592,1.070228,-0.209822,1.438974,-0.450141,0.537429,0.064606,1.228401"
DB11560,"0.852172,0.908394,0.837322,1.075975,0.569926,-1.274815,0.928625,-0.382231,-0.623756,0.289124,0.425729,0.209288,1.890902,1.268361,-3.244677,-0.670201,-1.112391,0.363090,0.325343,0.514313,0.207265,-0.816973,-0.662153,-0.748099,1.977178,-0.881004,2.016007,-0.422708,-1.593632,-0.010317,-0.848501,1.946667,-0.361028,0.682968,-0.720603,1.318360,0.718638,0.440104,0.474999,1.290094,-1.245274,1.611501,0.905617,0.055612,-0.673863,2.369290,-0.771296,0.489885,-0.183886,-0.433890,0.021544,1.722992,0.821380,-0.938584,0.930666,0.207573,0.072359,-2.346477,0.246224,-0.436591,0.967940,0.772227,0.683159,1.002097"
DB01265,"-0.514743,1.165951,-1.354348,-0.924150,-1.400759,-1.313375,0.791504,0.350080,0.120948,-0.064215,0.743130,0.750483,-0.841006,-1.321063,-0.305912,1.381623,0.970421,1.077873,-0.665231,-0.802047,-0.231120,-0.361509,-0.445357,1.239764,0.060791,0.533677,-0.745028,-0.775959,0.864081,0.991874,1.309313,0.794026,-1.197962,-0.468041,1.387413,-1.025255,0.896482,0.401639,1.128827,0.481782,-1.330109,0.239737,-1.354766,1.303121,1.390622,0.356918,1.368142,-1.031837,-0.983319,-0.293606,-0.701323,0.410026,0.326408,-0.926523,-1.334165,-0.352031,-1.068743,-0.687166,0.655778,-1.276603,-0.678379,-1.384448,-1.361183,-0.832365"
DB01173,"-0.693471,-1.593820,0.905903,-0.165218,1.062032,2.037915,-2.011142,-0.496504,0.512723,0.742383,0.620340,-0.519969,-0.032891,0.767855,1.798839,-0.943803,-0.282265,-1.062512,1.248456,0.093455,0.646670,1.366899,1.695416,-0.672200,-1.869113,0.919205,-0.486501,-0.707036,0.122388,-1.219850,-0.874178,-1.562189,0.791990,0.906496,-0.982079,0.072678,-0.807504,0.200712,-1.024731,0.423756,1.698760,-2.084636,0.832349,-1.045707,-1.004980,-2.241129,-0.856504,0.671758,0.028107,-1.563589,1.139360,-1.750090,0.379612,0.960558,0.830494,0.951076,0.682897,2.621780,-1.203675,1.433846,-0.183848,0.899376,-0.567124,0.917337"
DB00341,"1.275433,-1.079235,1.585021,1.627703,1.531198,1.334174,-1.172462,-1.037508,1.284977,-1.951065,-0.783180,-0.945957,2.193734,1.687206,-0.112491,-1.448232,-1.629651,-0.500242,-0.843707,1.286115,1.025513,1.046448,0.373063,-2.021068,0.616713,0.548438,1.271878,1.041795,-1.754325,-1.743825,-1.754556,-0.243184,1.147162,2.292001,-1.433648,0.786934,-1.025444,-1.330058,-1.517883,-0.249636,0.697318,-0.105932,1.538530,-1.323486,-1.439846,0.178995,-1.561551,1.987922,1.601544,0.499678,-0.982911,0.205279,-0.242079,-0.046625,1.641627,1.091469,1.606919,0.256934,0.563416,0.979775,-0.220687,1.417085,-0.140672,1.370919"
DB00751,"0.392129,-0.480413,0.929927,-0.505178,0.939078,0.957607,-1.987249,-0.916940,-0.196703,-0.478847,0.746241,-0.493567,0.518411,0.228672,0.644347,-0.844986,-0.877010,0.399115,-0.233456,0.313799,0.588595,0.666833,1.533407,-1.027338,-0.562932,1.905543,-0.451533,-1.156798,-0.166490,-1.904760,-1.014159,-2.002192,1.258483,0.252687,-0.876176,-0.208812,-0.487594,-1.201917,-1.753962,-0.085140,-0.161182,-1.463758,0.877399,-1.057340,-0.868321,-1.054167,-0.812005,1.411376,1.009923,-0.490257,0.986628,-0.763380,0.828441,0.412522,0.900460,2.266652,1.475447,1.211558,-0.256330,1.953525,-0.872709,0.782627,0.213094,0.825767"
DB00252,"-2.427550,0.534975,1.247630,-0.686236,1.330832,1.411714,-1.073791,-0.776009,-3.492922,2.258452,-0.300065,-0.397761,-0.605256,0.640014,2.761870,-1.474993,-1.492310,-2.733914,3.140265,1.318682,2.964181,-0.253933,2.825297,0.081107,-0.866289,0.074897,-0.147704,0.964245,0.413949,0.556966,-0.950957,-0.898043,-0.475727,-0.440908,-1.554526,1.016924,-0.636706,0.203634,0.116127,0.479242,1.551428,-2.097150,1.257655,0.479718,-1.470883,-1.487312,-1.024088,-1.056821,-0.135953,-3.101739,2.134414,0.148141,-0.820382,1.407866,0.875199,-1.403733,0.649628,3.063895,0.515715,0.399420,-0.519627,1.461914,1.446622,-0.058072"
DB00312,"-0.683808,-0.174402,1.832862,0.570396,1.766130,1.545287,0.063870,-0.026127,-2.036365,1.483550,-1.651664,-2.393192,1.787831,1.178425,1.613148,-1.925216,-2.781378,-3.192616,0.407180,2.232297,1.794543,-1.248893,1.664199,-0.930018,0.292905,1.143149,2.203307,-0.783508,-0.515560,0.292673,-1.653624,1.023761,-0.463442,1.374991,-1.923315,2.463449,-1.383522,-1.863807,0.008638,0.686303,1.369624,-0.831719,1.800771,0.053250,-1.878639,-0.467293,-1.671532,-0.320707,0.584312,-3.232131,0.627292,1.936733,-1.853580,1.221912,1.590886,-2.316601,0.960828,1.785788,3.315756,-0.607112,0.162604,1.880491,0.501247,2.036520"
DB00740,"0.193493,0.073888,0.472059,-0.604287,0.365840,0.936539,-1.143916,-2.582901,-0.036417,-0.942375,0.536951,0.864182,0.078102,-0.116252,0.232755,-0.409343,-0.835649,0.513458,1.005285,1.146980,1.176964,0.772828,1.692781,-0.570279,1.622411,0.750071,-0.822640,0.254550,0.077455,-1.884858,-0.510911,-1.843248,0.095655,-1.620678,-0.427322,0.272240,-1.081652,0.116299,-1.365519,-1.138917,-0.128715,-0.200775,0.457543,-0.799900,-0.323905,0.048748,-0.294672,1.313968,1.301495,-0.208111,-0.243130,0.461965,-1.129933,0.695094,0.369362,1.801757,1.621968,1.252638,-0.092177,0.947953,-1.997699,0.413667,0.182850,-1.566475"
DB12712,"0.268331,-0.462549,-0.440051,-0.228286,-0.314876,0.094326,-1.342111,1.185933,0.283861,-0.567867,0.662269,0.491254,-0.143324,-0.034543,0.170520,0.478118,0.757043,1.512167,-0.821435,-1.690238,-0.942329,1.478570,-0.159183,0.015258,-0.921370,-0.080376,-0.609187,0.387173,0.397717,-0.532023,0.323490,-1.069347,0.901214,0.229300,0.473448,-1.332981,0.490801,0.139975,-0.474970,0.040337,-0.708374,-1.295767,-0.446976,-0.196414,0.411125,-0.741561,0.348856,0.369431,-0.150726,1.290159,0.386151,-1.594238,2.201408,-1.190293,-0.324538,0.769590,-0.167388,-0.353830,-1.145376,1.012071,0.124441,-0.512351,-0.695116,0.898975"
DB06817,"-0.669481,1.010275,-1.303780,-0.899721,-1.325132,-1.226724,0.663083,0.578391,-0.277903,-0.098024,0.461852,0.848614,-0.948837,-1.233582,-0.114510,1.300684,0.926764,0.945527,-0.656913,-0.781477,-0.116962,-0.300004,-0.281919,1.272142,0.000115,0.557691,-0.811145,-0.494800,0.802170,1.000625,1.294165,0.584996,-1.132088,-0.649485,1.304463,-0.981449,0.527727,0.391337,0.988849,0.116971,-1.269614,0.162056,-1.316248,1.216487,1.312300,0.302279,1.321465,-1.041420,-0.879519,-0.079714,-0.573614,0.184215,0.182709,-0.693513,-1.317816,-0.481701,-0.964566,-0.568699,0.491222,-0.993705,-0.619393,-1.308727,-1.150039,-0.941557"
DB01182,"-0.230626,-2.600889,1.399795,0.586889,1.668530,1.752695,-0.957030,0.076531,-0.573392,1.654579,-0.544474,-2.092823,-0.466939,1.691694,0.933133,-1.514838,0.080749,-0.600260,1.969948,-0.926394,-0.854656,0.209889,-0.178924,-1.104246,-3.451969,0.575864,0.932198,-1.487524,-0.927808,-0.767136,-1.276664,-2.144847,2.299057,1.570216,-1.536661,-0.426604,-1.050646,-0.672839,-1.521950,-0.357405,2.397070,-1.312957,1.383136,-1.646895,-1.646566,-2.557368,-1.588727,0.879865,0.293791,1.419905,3.218651,-3.305091,-0.045455,2.785051,1.466094,1.120692,-0.232142,1.523140,-2.114891,1.764111,1.888376,1.504521,1.827956,2.618979"
DB00365,"-0.544737,-0.986587,0.301225,0.199079,0.505364,1.526395,-1.832292,0.683262,0.818417,0.138733,0.428236,0.463590,0.048495,0.879638,0.746454,-0.331719,0.690093,0.536662,1.110947,-1.413562,0.192816,2.581696,0.223097,-0.387514,-0.834518,-1.708688,-0.528018,1.176813,0.766024,-0.802702,-0.338008,-1.794565,1.413752,1.078865,-0.363894,-0.831170,0.388941,1.394566,-0.547478,0.054872,0.741757,-1.731713,0.297754,-0.831354,-0.410356,-1.211425,-0.390919,0.650898,0.073822,0.742169,1.326815,-2.228107,2.190676,-1.026342,0.366754,0.423004,-0.102030,0.716638,-1.806152,1.823125,0.731276,0.339667,-0.118858,1.029817"
DB01208,"0.746053,-1.401426,0.108254,0.496779,0.328677,1.112088,-1.817395,1.197854,0.827152,-1.019996,0.317290,-0.033962,0.468807,0.704475,0.978402,-0.053344,0.786952,1.028898,-1.009779,-1.780526,-0.528784,2.691470,-0.550826,-0.696921,-1.057166,-1.388676,-0.551587,1.114420,0.889581,-1.242359,-0.276239,-1.521749,1.820522,1.255669,-0.060285,-1.131118,0.161157,0.678353,-0.943525,0.196228,0.192698,-1.807162,0.094141,-1.062030,-0.156274,-1.243373,-0.246715,1.055363,0.498450,1.228920,0.683735,-2.259072,3.013809,-1.425580,0.265409,0.808711,0.116550,0.333239,-1.584044,1.977122,0.499485,0.025298,-0.288001,1.394372"
DB00904,"-0.175062,0.260257,1.342282,-0.457833,1.318593,1.282294,-2.168029,-1.433180,-0.050366,0.632830,1.158825,-0.134140,0.558688,1.001442,-0.262413,-1.300892,-1.154538,-0.015050,1.508229,0.428613,1.363220,1.086895,1.968319,-1.017097,-0.190590,0.448955,0.048940,-0.913519,-0.255646,-1.690022,-1.352557,-1.682886,1.178719,0.576011,-1.371109,0.222229,0.354882,0.335325,-1.189762,0.013397,0.000542,-1.742931,1.346018,-0.768528,-1.315720,-0.792099,-1.177575,1.244655,0.623564,-1.916908,1.813038,-0.695350,1.369578,0.095580,1.305554,2.036616,1.209985,1.259122,-0.752372,1.907225,-0.652605,1.271598,0.333027,1.234145"
DB01118,"-1.921871,-0.926334,1.136577,-0.766857,1.367704,1.655995,-1.320884,0.979952,-1.769186,3.318243,0.041251,-1.344736,-1.122210,1.025874,1.585141,-1.361095,0.042504,-1.685491,2.904890,-0.021695,0.537140,-0.661760,1.303585,0.017611,-2.867309,-0.020222,0.806480,-0.569945,-0.504043,0.811054,-0.778543,-1.559599,0.900934,0.621023,-1.425928,-0.299528,0.406238,-0.270005,-0.068795,1.281006,2.611565,-1.684124,1.183187,-0.598511,-1.499557,-2.484136,-1.131106,-1.080768,-0.782429,-0.858987,3.041833,-1.215505,-0.574694,2.105687,0.937278,-1.620261,-0.740641,1.627006,-0.554950,0.492065,2.117355,1.377791,1.940408,2.015110"
DB00582,"-2.066481,0.562408,0.716655,-0.652447,0.876658,0.956237,-1.524859,1.162356,-0.590282,2.300579,0.979926,0.061419,-0.396772,0.695464,0.785509,-0.842675,-0.270855,-1.023609,2.369592,-0.325426,1.060192,0.448638,1.309588,0.155683,-1.559274,-0.739941,0.220391,0.931622,0.091481,0.630922,-0.528074,-0.795913,0.116041,1.027138,-0.935149,-0.138464,1.200991,1.157581,0.535957,1.548685,0.945031,-1.981080,0.783328,0.209317,-0.950414,-1.161604,-0.637500,-0.881510,-1.237838,-1.268034,2.376740,-0.937945,1.109052,-0.587075,0.566115,-1.129096,-0.396701,1.042608,-0.637714,0.684096,1.113146,0.877811,0.861756,1.206866"
DB00204,"0.042296,-0.203796,-0.050039,-0.706305,0.040399,0.386303,-1.400850,1.073424,0.812886,0.595539,1.558488,0.423304,-0.103589,0.264004,-0.568584,0.086685,0.411063,1.049645,0.116798,-1.108076,-0.996992,1.085830,0.166728,-0.101310,-0.765856,-0.554268,-0.550237,-0.108849,-0.344493,-0.469696,0.000421,-0.802444,0.596339,-0.281173,0.047484,-0.761425,1.071008,0.827784,-0.083103,0.157959,-0.303968,-1.209827,0.007924,-0.126825,0.009959,-0.637628,0.037442,0.190936,-0.773005,-0.033465,0.770472,-1.208260,2.443519,-1.860121,0.039338,0.407140,-0.061963,-0.434699,-1.617773,0.813714,0.422783,-0.086967,-0.633549,1.106013"
DB00537,"-0.643984,-0.960579,1.700179,1.157647,1.806818,1.584053,-0.451029,0.833223,-1.116290,0.978343,-1.018583,-2.044502,1.269298,2.042827,1.302589,-1.759203,-0.856427,-1.598569,1.288100,0.103464,1.048186,0.129003,-0.241708,-1.162394,-1.235969,-0.964061,2.129491,0.935586,-0.855986,0.316452,-1.606837,-0.158387,1.211915,2.821073,-1.792396,0.727598,0.252034,-0.242308,-0.019678,1.252207,1.617184,-0.798405,1.706251,-0.652496,-1.861398,-0.699018,-1.732420,0.133082,0.281081,-0.079872,1.582206,-0.450763,0.875904,0.817026,1.684839,-1.510571,-0.125854,0.385685,0.512512,0.660397,2.276385,1.770137,1.233158,2.522024"
DB06700,"-1.822343,-0.750279,1.881549,0.745170,1.972510,1.925277,0.035806,-0.222087,-2.317579,0.729051,-1.444589,-1.399517,1.631761,1.586236,3.215397,-2.046990,-2.168530,-3.464053,1.291116,1.796204,3.150404,0.077535,1.897000,-0.783452,0.000824,-0.162819,1.840100,0.804794,0.154249,0.300290,-1.609856,0.635819,-0.491550,2.175745,-2.090416,2.097616,-2.157379,-1.012213,0.071115,1.430752,2.123717,-1.207258,1.833437,-0.004149,-2.075715,-0.990588,-1.738926,-0.631535,0.078703,-3.388970,0.419330,0.873008,-1.665590,1.388223,1.560222,-2.641505,0.635956,2.745540,1.816717,0.114716,0.449849,2.049741,1.090311,1.091363"
DB00401,"1.037181,-0.949757,1.133949,1.615691,1.130310,0.370213,0.953866,0.297622,-0.347556,0.420424,-2.125173,-2.577878,1.004847,1.079639,0.147358,-1.227239,-0.939000,-2.067910,-0.490554,0.908231,-1.491640,-2.052075,-1.251403,-0.970291,-0.515807,0.211126,2.008331,0.213010,-1.562578,0.618244,-1.096238,0.887007,0.848401,1.133772,-1.147131,1.792008,0.295476,-1.605491,-0.565675,-1.602263,0.895374,0.827041,1.137010,-0.477641,-1.184603,0.346825,-1.263038,0.216596,0.974069,1.344972,0.853766,0.599720,-1.600741,1.580211,1.175849,-0.854300,0.447731,-0.447075,1.307730,-0.214084,1.589352,1.168623,1.422008,1.525906"
DB08864,"-0.520480,0.100555,0.298789,-0.640856,0.408533,0.326760,-1.841753,1.454077,0.135406,0.797355,1.555591,1.060178,-0.438820,0.138313,-0.967420,-0.322422,0.491422,0.933546,0.862464,-1.047907,-0.357751,1.144558,0.795895,-0.143349,-0.742323,-0.442783,-0.857383,0.147705,-0.609037,-0.490703,-0.262599,-1.620443,0.964262,-0.360945,-0.392325,-0.826482,0.738692,0.672687,-0.320056,0.554412,0.167531,-1.530461,0.345161,-0.444009,-0.394466,-0.682873,-0.271019,0.270445,-0.817098,0.334003,1.686071,-1.757803,2.020191,-1.134689,0.302890,0.971895,0.177138,-0.389894,-2.145148,1.532174,0.479083,0.343784,0.403922,1.394787"
DB00184,"-1.264303,-0.012538,-0.918617,-0.505333,-0.805430,-0.334564,0.309140,0.740278,0.216706,0.158347,0.004717,0.633363,-1.308392,-0.913804,0.995147,0.831904,0.644520,-0.199281,-0.182299,-0.595045,0.002192,0.315516,0.138526,1.107769,-1.087253,0.547040,-0.915643,0.173885,1.042819,0.707959,1.014843,0.047977,-0.989686,-0.202275,0.823980,-0.736618,-0.784436,0.685805,0.675710,0.040825,0.288300,-0.388754,-0.978069,0.663346,0.818946,-0.735542,0.911472,-1.111132,-1.120930,0.086337,-0.101211,-0.918114,-0.541293,0.341394,-1.025286,-0.818429,-0.788476,0.821828,-0.053799,-0.413076,-0.475134,-0.840254,-0.821071,-1.106798"
DB00472,"-0.484995,-1.977044,1.632196,0.065664,1.789563,2.522016,-2.316438,-0.853754,-0.151438,0.413429,0.529644,-0.565160,0.945656,1.599000,1.618163,-1.653206,-0.968737,-1.108510,1.697517,0.457291,1.413859,2.053200,1.949487,-1.408749,-0.800305,-0.137955,0.093146,-0.637466,-0.020486,-1.941915,-1.560014,-1.920135,1.270357,1.311663,-1.711485,0.680632,-1.229644,0.255472,-1.417722,0.329609,1.771830,-1.912133,1.585638,-1.816855,-1.718326,-1.840034,-1.562148,1.362202,0.593269,-1.399930,1.304840,-1.653980,0.359830,0.354991,1.539114,1.072549,1.268167,2.566255,-1.704616,2.269229,0.009853,1.649546,0.347518,1.148454"
DB01601,"-1.384518,-0.794501,1.245987,0.570770,1.410792,1.330208,-0.765538,1.095748,-2.178769,1.155993,-0.486464,-1.147061,1.032660,1.509645,1.959081,-1.361170,-0.427266,-1.589021,0.567806,-0.273329,0.982395,0.364650,0.603976,-0.518725,-0.745555,-0.798211,1.910597,1.339484,-0.493367,0.830067,-1.039836,-0.111786,0.174072,2.309285,-1.423439,0.330606,-0.228168,-0.322752,0.294067,2.539890,1.268599,-1.526882,1.234125,-0.653597,-1.483092,-0.997502,-1.253547,-0.588250,-0.444912,-0.266631,1.621233,-0.574842,0.017288,0.842797,1.098158,-2.208358,-0.174976,0.673038,0.311689,0.499333,2.194362,1.403520,0.972647,2.151589"
