uniprot_id,seq_features
Q969S8,"-0.26747922501060345,-0.3326198265588059,0.26815779700015485,-0.3509403830982322,-0.3013025595229674,0.24772422338686426,-0.2538151641938766,0.27834171794181134,0.3215714741599897,-0.2709669893897217,0.29405284093943096,-0.28082030280129966,0.29277019082371597,0.2601127673224557,0.30605153285976877,0.31727226351990745,-0.3420670565017427,0.32212947944055764,-0.3294812294857581,-0.3053506167209971,0.3437447058603621,-0.30300860059771506,-0.31874156372312235,-0.31824333883936573,-0.30711388613174456,0.29779163416527615,-0.24096403632760455,-0.22520372161848312,0.32723828064800453,-0.30940182291246554,0.3214099975540269,0.297632070350794,0.3087608407504574,0.31220948877188026,-0.2543651589887367,0.3019824860038273,-0.3187919656485947,-0.3178706720425232,0.35524653565361086,-0.27488173144097994,-0.2939237574948287,0.3113793475033801,0.2924099596549189,-0.3175945131228468,-0.2616654051029463,0.31579765988084746,0.3006559948985136,-0.29504326365750666,-0.31415181437862905,0.2714098600084048,-0.25616244800931576,-0.3501818737595364,-0.26072206246753377,0.2839678695079728,0.29857125641390436,0.28203470313480783,0.29478063698649404,0.2888303995798171,-0.31007901013063743,-0.3348208069816854,-0.2995058369486832,0.32938481562280286,-0.2882519795909351,-0.2562337874568808"
Q96A05,"-0.3538747222299417,-0.315668404597924,0.3275874368157522,-0.32244635790408543,-0.3437964494120857,0.330203841021329,-0.3436587663879408,0.32319950257948815,0.3387641519519194,-0.31033349454893633,0.3073062176042296,-0.3194167232691668,0.30915933135234563,0.3472097996761811,0.3329254005775932,0.3516724187607912,-0.332476161518514,0.33476610108280613,-0.2677700028296602,-0.3356126785374214,0.3157071984196724,-0.23774818420453017,-0.29731079073526234,-0.34109574998105113,-0.35979467638324214,0.3395062447802936,-0.3213108242851402,-0.3917683719402853,0.3432363818068763,-0.32777546035634286,0.33873858706268767,0.30374546243287925,0.3424886233216117,0.3496234934642313,-0.2032630867908776,0.35108501567719846,-0.3344395718955805,-0.30685322461064285,0.30314838608656813,-0.33016334978580697,-0.36555683444230963,0.33914409825478065,0.3363761485034813,-0.3194732641558991,-0.3481140057218876,0.33101049080775763,0.3332167250841752,-0.36058879849230124,-0.32511320294207763,0.35850203517346346,-0.3120038531729313,-0.28735862621692104,-0.28039647745811924,0.339494121414717,0.32530982800049085,0.3343362629646381,0.3281293779655435,0.32159171740780607,-0.3328103410236741,-0.34058431123686245,-0.31624240138524645,0.3217527484483436,-0.317551437195185,-0.295519683925174"
Q96AE4,"0.0244222354142613,-0.12903014062556986,0.097805222625445,-0.06731141234194919,-0.05859140437882766,0.0682504748927959,-0.1977387417237101,0.06981552476731966,-0.09020676278516299,-0.12791459062833485,-0.14793782003015304,-0.174087907937952,-0.19829446443590557,-0.03401520248780122,-0.07561537751069639,0.1552368077780264,-0.013768202187857142,-0.16449849750027823,0.2035887324424568,-0.06003679866143855,-0.02396274791244979,0.22192382704001953,-0.0741807759470116,-0.1515472946074198,-0.10189287005474434,0.11099739410010204,0.0929918203087736,-0.10739908480077867,-0.05078172325490353,-0.0598296076795772,-0.10064035084426629,-0.05006557363906258,0.04221035708282003,-0.10942256502511902,-0.04582297798408019,0.17200682033352668,-0.07500844455488463,-0.06806203114390856,-0.057245267304264776,-0.10064112221645549,-0.09611199332071665,0.022753670468042345,-0.09537844190210437,-0.09609808631765769,0.04497489814730952,-0.058560685819175555,0.28772001714146417,-0.051514178109023215,-0.10331163088692855,0.13582757766983408,-0.007901870635561734,-0.0400721977912486,-0.08689690062693675,-0.1264303574178089,-0.05181907636107722,-0.12441751736572006,-0.016149328642899204,-0.0781807905728905,-0.08109096635983766,-0.05332582721284698,-0.00713848655240357,0.037428836182409685,-0.019344883243312502,0.04216997266628993"
Q96AT9,"0.07488623508423962,-0.1745644655273677,0.13774589240429214,0.014403986151480565,0.02854613238739303,0.15352775183525444,-0.006083615426193316,0.05872732184141814,-0.08771345149713412,-0.05261650480729108,-0.07270700731307282,-0.2069011827610927,-0.012567392262136698,-0.05980057538754136,-0.17135784577657548,0.08903553049079252,-0.05666961219713703,-0.26766287964057994,0.011066371856371559,0.077912253050177,-0.15861055847950883,0.26914752605056125,-0.1448256823594315,-0.02565338011917178,0.014454347384649761,-0.1297139335770981,-0.07551649162298608,-0.27616241738825137,-0.15240606876639692,0.08707746957964212,-0.19939430985307033,-0.049635989928235244,0.0439807415031932,-0.16106608639847245,-0.30032731574885946,0.1829294183453873,-0.08105782835618319,0.08255265303570505,-0.1400740815123749,0.05248112521027978,0.009875680355559004,-0.09601179673333224,-0.14341356840187727,0.018900385039889278,-0.24225631336389614,-0.12800916034625173,0.22888274912807668,0.01761390502551083,-0.0524171539314597,0.17354354439939612,-0.012967560295842333,0.00920933366571854,-0.014037575049736477,-0.032059527946874826,-0.03139404680569721,-0.015452745332264572,0.12905333129467403,-0.15354609970217814,-0.055433673942407675,-0.01293433811935538,-0.011185710145566767,0.06906615343601123,-0.08625085504421101,0.11469356714533226"
Q96BR1,"-0.21608997867016197,-0.21042481008479436,0.14340258418109694,-0.2408303100803608,-0.17459736779272764,0.16168628515412214,-0.21029470994906715,0.1311906054509134,0.18136360293727127,-0.2019926618217936,0.15722241651815577,-0.20809213246726954,0.12160105970426342,0.1923342449246429,0.2034182336166867,0.09482105202799995,-0.16488444983570574,0.24476494404151383,-0.1351513767372839,-0.13419276372786515,0.20758351935871497,-0.28682009491409854,-0.2323287259754091,-0.19719997476490153,-0.1964973917815852,0.207874677982005,-0.2288348635428733,-0.15365699318491632,0.1867426041233268,-0.2179634616257619,0.20302171903808688,0.13795207295655107,0.11505452998433152,0.19425650491781538,-0.18159324847316463,0.13565291145189404,-0.17801565459684093,-0.20772635471014567,0.21033893237053683,-0.20504796764349262,-0.2525643570277032,0.16280571436221689,0.2003061319101465,-0.251461129614945,-0.23654080814083042,0.18784231386123246,0.11252968886894801,-0.2348244258435052,-0.18371572085758162,0.11813045531912454,-0.27666759156737925,-0.18563068729522278,-0.18727506844192388,0.13789392858669502,0.12695209919710207,0.15822868384124836,0.15358566500650514,0.18054502420443053,-0.22711991670666842,-0.22458332208575132,-0.2708369522704109,0.18636877574086355,-0.26395426043396664,-0.16885563800682596"
Q96D53,"-0.33355723934951886,-0.30853819973661784,0.36337438827383667,-0.3624439320676422,-0.34968397483143926,0.37995747456298845,-0.3511810803828087,0.3712493997343271,0.37074678395324245,-0.334013997085358,0.3238612028246359,-0.3609603840792003,0.30619268806266775,0.34594973953207964,0.3166949560878815,0.3692974757772556,-0.3384627278168181,0.30966142734449875,-0.2697191803889798,-0.31262529168078984,0.33199088880115424,-0.21872580499953442,-0.3103326769454397,-0.3779141435656293,-0.34467750333142216,0.3651672311280252,-0.3337378277896604,-0.3951016575410052,0.3468350651485406,-0.3334295098018033,0.32988137184968913,0.3146136468307235,0.33708135633105896,0.3272261055785407,-0.2438581519930034,0.3713547256331207,-0.34233638814866735,-0.31726023665219094,0.3054837814464435,-0.32721810016145514,-0.3968989007029299,0.35827695579140445,0.3421210483407296,-0.36783234805064,-0.38407369596088853,0.33916461381294555,0.36006270984616384,-0.38522970628614484,-0.32620310996007246,0.3586384596957097,-0.3749123508537562,-0.33659376905881105,-0.3378734236416878,0.3453161368030636,0.348856035220201,0.3094975181862245,0.3950523216961037,0.3257862764054437,-0.3623414291683993,-0.34739136630156553,-0.2943695943119856,0.3326777080956928,-0.3308153885720182,-0.3107293252758369"
Q96DB2,"-0.13105313579939787,-0.18356928911222686,0.15756591241484574,-0.2388474802424142,-0.1855848848568517,0.10289351632733801,-0.17324061426251483,0.2193914775438146,0.1744755117343295,-0.14529977618413167,0.17377081436675057,-0.20588294144595115,0.1878237877066695,0.12369555178503802,0.15165460817717522,0.24443069708423004,-0.19534242965696944,0.1817530772713159,-0.2489672560916662,-0.1522171647583425,0.17362215591509386,-0.13259249893155717,-0.17722378538041952,-0.2221491212968408,-0.1799891138205459,0.13092002342147935,-0.17733589986282142,-0.15111956989099268,0.19947671502786046,-0.18682582261064629,0.16251515510279047,0.19437153247198174,0.21121707817689195,0.15626188335625885,-0.10001859759851751,0.23284908755131206,-0.19721669835110212,-0.20312333869056323,0.2764775427633196,-0.1769725676808563,-0.1546050456446886,0.196054346140266,0.14598421564659841,-0.23900832554708565,-0.12903205120710567,0.17015359349633952,0.30635312021341915,-0.15151269190627217,-0.1763159757714773,0.18852032865758436,-0.14676610249775837,-0.26957241557233824,-0.16602988713717232,0.16327433184533668,0.1705664570849251,0.16596830631333143,0.15505379032962013,0.21041470945444202,-0.17348302593891834,-0.24010116892017758,-0.17968100460397704,0.27590856006214404,-0.18608685832010438,-0.13863652668715168"
Q96DP5,"-0.33691156724486454,-0.3880937013062708,0.3258869292045368,-0.37942315839347385,-0.34691197662482254,0.3382270295481954,-0.3510331746022018,0.3335735481428347,0.3303327561173397,-0.34412404551339015,0.322957249244167,-0.35828827180575945,0.3316294527191387,0.3314745368777403,0.33494873578481865,0.33785287424260874,-0.3681727430244193,0.3518778163729992,-0.37584233320941046,-0.3121530616253317,0.32730065444315154,-0.33324550746193465,-0.351722654177218,-0.3800425862550128,-0.35628397044566223,0.3247587928341725,-0.39514035564338046,-0.3757687353890288,0.3445925223398267,-0.3657975111974233,0.3415621005209745,0.3203588869293207,0.33479101474741957,0.3656275543819392,-0.34252650585771827,0.3458456451867046,-0.34780240866529283,-0.34254488544566497,0.36231206245001096,-0.36845041680253066,-0.37510855575482105,0.34812570518561287,0.3510387984477461,-0.3708129739007323,-0.3695485492715652,0.36422221663824933,0.34881920183804993,-0.36513077218896073,-0.35104888243737287,0.34476290114456054,-0.36209730002117296,-0.42289367022984875,-0.3476098298153137,0.35547064157609953,0.32964479566570687,0.35410973339590196,0.30570367953895256,0.35710745334974414,-0.35726971036994076,-0.3741218817937199,-0.3873801669769292,0.3490273380297251,-0.3644410844277559,-0.34536870230925076"
Q96EB6,"1.2483538152978015,1.215834211527166,-1.111140078977659,0.9425073217178992,0.9293947082570934,-1.4719395502515922,1.2602098159987931,-0.946694252784313,-1.177494698518452,1.1373255357981893,-0.8435143439197318,0.6175947324153247,-0.8552207624339271,-1.4193866786389802,-1.0846923828120856,-0.8725290979619609,0.9569653243016107,-0.8648102747678759,0.15453712640670314,0.8798640882516595,-0.9544141827387839,0.7666229247742596,0.92535818945978,1.198790722134217,1.2718234121167542,-1.2299589589972562,1.1951430162443435,1.4087520807522733,-0.9501196110214635,0.9900949602752493,-0.9808408079476878,-1.0416384455387773,-0.7849800205881478,-1.1213588556294531,1.519017026416898,-0.9143982761444821,0.9833784590570877,0.7469907697057971,-0.6220168031351301,1.2896239331747879,1.2602853880603373,-1.0141902670121061,-1.2669379156414668,0.8492566896560615,1.2877314552921921,-1.2743075400359865,-1.0381768107,1.3108228826742974,0.9691487628493495,-1.4797407849058415,1.286874268587037,0.5784627631412753,1.1470497766151617,-1.2140788639964957,-1.1784341296481127,-1.1242036134578621,-1.2343289778850273,-0.9503262157005987,1.3034558244773093,0.8108634610323835,1.0382848877601598,-0.8625095830280188,1.307436311987124,0.8644818472911379"
Q96ER9,"-0.37421796877341607,-0.41311210305555224,0.3379692341272904,-0.3987705587506836,-0.36865460459220756,0.3605398010020454,-0.3609938313949089,0.3554821388275752,0.3457571824963451,-0.37878492382917167,0.3464186783890373,-0.3585612245261774,0.3448449912916596,0.3633403530320828,0.35782737962468875,0.3704074002252989,-0.39580095307179547,0.3816780300954347,-0.4208371153950222,-0.3607346255443353,0.38150907790036387,-0.35659560360220244,-0.3638901635884173,-0.4035576022073183,-0.38389471800343844,0.37373676915568926,-0.4110518447988159,-0.4296177003618594,0.3766656963101539,-0.38999277111309344,0.36030310779356073,0.34387209975867683,0.3656667812454917,0.38124524335833404,-0.409901980614017,0.37337547334264976,-0.3934617490597477,-0.37374952415452206,0.3654966081954138,-0.36214243482229175,-0.4060034380647479,0.3674625528940706,0.3612409563986055,-0.3703580033520378,-0.3788966269787092,0.3782037700941939,0.3792146020396755,-0.38640975084033863,-0.37435590360559456,0.36035580368163267,-0.3590761602710986,-0.4298220775182474,-0.3514946297011874,0.3635740455237083,0.3598672142229224,0.3466080294217852,0.35518883440298554,0.39587802065382327,-0.3837409520841565,-0.39830873619794704,-0.381888119625728,0.3505525098643098,-0.35211118015802656,-0.36365997911974074"
Q96EY8,"-0.3641950618965704,-0.3877534000217828,0.33583008804035835,-0.40290475597454783,-0.3593561975978945,0.3300949550639167,-0.3622405417868026,0.34893258545271605,0.3483028179237057,-0.3556784040119337,0.32294719014937384,-0.36667120830806477,0.3346108908943474,0.34678217713844,0.34530447385294544,0.35657728075750617,-0.368009437417103,0.3616228173350273,-0.346290651197406,-0.3250732691086575,0.3482370212039741,-0.33212202156097576,-0.375026889239152,-0.3938578063211333,-0.3719717901893305,0.3437335569504232,-0.3916052282595527,-0.3583025830279144,0.35537846606441037,-0.3748113102096036,0.35409692680959165,0.32771751356824186,0.33910635731974215,0.3769516141165251,-0.33948139494552526,0.35006939603086523,-0.3695685052822244,-0.3601838945449193,0.3609004297004303,-0.38267989095069355,-0.39034248443812036,0.36490353122815516,0.3654968218601954,-0.37750786947685383,-0.37397519794491946,0.37644336093919584,0.36301845070198285,-0.37699902511119426,-0.36019525147268416,0.34519641946766483,-0.3668564011972174,-0.42166876865343644,-0.3634681249804666,0.3620781168263792,0.3411402427743954,0.3636422582215546,0.32621900307862056,0.3722835142775331,-0.3734787548724258,-0.38837527740389355,-0.3950231440835832,0.36966978542772816,-0.3690609095009024,-0.3484128355944622"
Q96F10,"-0.3274769868043486,-0.35369819767910127,0.32182655360727164,-0.3559353733680021,-0.32017670374442253,0.30421507360440875,-0.32533481106547024,0.31474209856894736,0.32253272031913827,-0.3192001222807134,0.3066013688204042,-0.33962200025515044,0.31282212633997325,0.31610790534327315,0.331564618511694,0.31663442708551887,-0.3215845798170346,0.34508817129093516,-0.3234306549449875,-0.28699566319421094,0.3100997771621965,-0.3306585730050411,-0.3645209133806625,-0.3491836656124467,-0.33455970647380184,0.3059167373833362,-0.3495167884855684,-0.3056165430954035,0.3286437890577939,-0.33609762858570946,0.32738965717287344,0.30463888198795047,0.3149878776385059,0.34484045172071254,-0.3099846038225712,0.3188489958459385,-0.3293191583973987,-0.333825690304789,0.33174807541047047,-0.32676417316717676,-0.3574471967480856,0.33383684031704886,0.3365188215450492,-0.3660109537549373,-0.35121464302927496,0.3380093705038322,0.3170964309059185,-0.35575023755579516,-0.3460109959468069,0.3087260642490318,-0.35069096757729556,-0.40227673453555784,-0.35267200216589156,0.32304735897364983,0.2943288172813804,0.3292355700144329,0.3009110117246197,0.3255457641339419,-0.34754015811485656,-0.3325315886708077,-0.3642504075761099,0.33283409358161575,-0.3581073654872669,-0.29904610081536753"
Q96FI4,"-0.30086143897249906,-0.32985332542154316,0.2954539357736281,-0.36880972251899063,-0.3182404918142968,0.295156788888771,-0.3032703378855392,0.3210146518689364,0.30211795471575287,-0.31603252133163195,0.3006916061201513,-0.31872613933515936,0.3077948072635041,0.29762349044541764,0.3009644364093084,0.33105594226162216,-0.3430243028015533,0.3252633118925782,-0.35978876964533674,-0.28457176816733004,0.308747439209548,-0.29660228404847416,-0.3208975713345443,-0.3527907457120285,-0.31488170977799895,0.3044500962310623,-0.3408933613245317,-0.33839466309285077,0.3299932495201112,-0.34010409129917385,0.3119811804802007,0.29045882023257336,0.3090839128347053,0.3329749163210786,-0.29021441251963476,0.3322767603198934,-0.3357284155821176,-0.3262828552782447,0.33262880509288406,-0.3244844475144633,-0.3353198654082011,0.32846324426645834,0.33089556656548436,-0.3412732919196544,-0.322645634130962,0.3356766203907226,0.3459033653462041,-0.32729432403296543,-0.3308255496040859,0.31675235241110006,-0.3150172847348384,-0.4067172974579435,-0.30813129344850826,0.31497199296565026,0.31544406478535314,0.3183243992062984,0.2783064008619409,0.3446314732822885,-0.32279752857181665,-0.34906947471602695,-0.3557488007964761,0.33489215527667043,-0.3073532150972107,-0.319002051221936"
Q96FL8,"-0.3375283515835193,-0.27436359577847846,0.2926947257437072,-0.3153661637163332,-0.33806170087352055,0.23661903369261994,-0.264684595670924,0.3317142076100505,0.3439292855946832,-0.3122411959528947,0.3181038398614263,-0.28815475708084465,0.29421771337173036,0.32749466853257225,0.34712153890129693,0.3260655678829007,-0.3058888095295471,0.36370164159609586,-0.18411566078591637,-0.3344886548272697,0.3422746795553511,-0.2641673947416338,-0.3170907602381182,-0.2964059777404819,-0.324808922436856,0.3345653539919834,-0.19179163029790264,-0.17966225162853575,0.36231681839609975,-0.33187105825410135,0.3611947725260385,0.30630116257196544,0.3048118688793514,0.3750946186651715,-0.22504606743401798,0.30606726636970905,-0.3002335264450097,-0.3453921184643552,0.3011048401526647,-0.28495691818856156,-0.3132281508220009,0.32003577803330535,0.3540614405767211,-0.2654063772955172,-0.28838004715850635,0.34713616435965616,0.27973062580160474,-0.3109180711531669,-0.3360391050250657,0.3089085155942208,-0.26634656261721606,-0.256069696509255,-0.2735504555471699,0.3403533587207262,0.3275663661143719,0.31544613833984,0.3377498416743106,0.3456824279996493,-0.3135766815881793,-0.3092260039326776,-0.326735935919579,0.3104511908384845,-0.27632498790021864,-0.3153769725956672"
Q96FQ6,"-0.21866269652630602,-0.21402173364720595,0.25844531019176015,-0.3045068120829727,-0.18799959265402091,0.30300663580410087,-0.25953416354306685,0.2622862282257116,0.24949272209100157,-0.1785597997641946,0.1933102944375888,-0.22051472643802317,0.17677715672216535,0.24291967070703746,0.2175273504566653,0.21884533005133724,-0.17892318169257626,0.14129905808066318,-0.06387401423022179,-0.141209198554219,0.20803722375248423,-0.03336028617854917,-0.1454835091095333,-0.23721214297196572,-0.1993146956343029,0.21841468532756225,-0.14621120416350564,-0.1879752878146241,0.20351212414861564,-0.18047622189044604,0.22709538542448715,0.21799673691844726,0.24474547435450172,0.22744745517653872,-0.07647919935847595,0.3323557911797562,-0.21606669557167724,-0.2354942851849432,0.17523047179879012,-0.19281058350864236,-0.16342521312835756,0.23020624358842,0.21723361284142712,-0.2409125761002778,-0.1810970581946535,0.2057628341825634,0.3015708801783718,-0.19701140906014303,-0.2080471292805628,0.2581478084357604,-0.1966048971295978,-0.1648914717213534,-0.16264636619866732,0.1997476529766662,0.19178997360761113,0.20880508487672317,0.24885382081639276,0.17628798143839208,-0.25469778210437455,-0.22386771974442243,-0.21543925261887303,0.21799679659015525,-0.2688076746005491,-0.1715286689460851"
Q96GD0,"-0.34807509154408833,-0.4100979359788788,0.32732277216936684,-0.39764493605336665,-0.34603599615049374,0.337958846908566,-0.35430232737061684,0.3320911828208413,0.35136571676184153,-0.3450748140603033,0.31965614512694135,-0.34896868738056713,0.32856999486076754,0.32717403333463174,0.341206235898776,0.34328904397079607,-0.3710440070256838,0.3616371374905985,-0.3654342334074155,-0.3222316452519665,0.35268498403473364,-0.3504838362142824,-0.36305286967701395,-0.39186660459461997,-0.3647611949277001,0.34394458445434756,-0.3897090775637389,-0.35169366272850716,0.3495121573262361,-0.3707052670012131,0.34828693956462065,0.31773260752214494,0.3339210748056937,0.37393752692404975,-0.35068738824457213,0.34095424553693426,-0.35350030088165824,-0.3510707099021039,0.3687314408349946,-0.37371055579902407,-0.3926514429831979,0.3563229916512742,0.35686051487794224,-0.3888396912705334,-0.36786596687827733,0.37310751451027035,0.3521057731919384,-0.3866345729344075,-0.3556085424821619,0.3367848901943796,-0.38301511365306656,-0.43838867835749573,-0.34596285183953196,0.35504099153734164,0.3330904495050893,0.3494697989579352,0.30837400012360616,0.3691568004379104,-0.3676310303958802,-0.401794682106292,-0.4062232248898579,0.34679482837191733,-0.3828437175202057,-0.3366634324845019"
Q96GD4,"0.2113354779142007,0.31792711563439946,-0.4556602103504335,0.24084012320346435,0.48373779281459234,-0.4308236443656106,0.2674027524180087,-0.4466387164335986,-0.31748327805444126,0.29167468083916565,-0.34664120241295254,0.2616634934541412,-0.5504822166253217,-0.3176793996042938,-0.30422819645322374,-0.6316666320419312,0.5436320648851618,-0.3215657765094039,0.7418278398004939,0.36227602843631185,-0.2655886690471134,-0.026229294915035426,0.22158575428261543,0.395497959863857,0.3427479298693693,-0.19913691603327782,0.470093000129975,0.7152131845667845,-0.36524294530086304,0.31657948249109297,-0.34193287377152054,-0.4131238674231139,-0.5045879523509805,-0.3907973280829345,0.20613740325283533,-0.424495693468583,0.4683016124829884,0.31329147960358167,-0.318831254968098,0.34500513627240803,0.36661304764772573,-0.4744228334495961,-0.4057264143894098,0.24701362802799548,0.3556674216900495,-0.3634862122411743,-0.5251349540324661,0.22075189236046783,0.3427050008497308,-0.5460684873308115,0.08476761255084597,0.8117129397098519,0.26825501995826095,-0.5393150055672041,-0.4990144380783417,-0.5209326030015637,-0.2753908556003501,-0.4029925453485214,0.37144911756570753,0.2945957121628092,0.20156167140678266,-0.4248607919882279,0.09733201844472703,0.4791426043639958"
Q96GW9,"-0.3499650442643726,-0.39710729852717813,0.3377699685621252,-0.39723132648893617,-0.34876976607403387,0.3397115030668921,-0.3597000424963776,0.3405664149098074,0.35306684461048826,-0.3526923145314952,0.3293926960841122,-0.3614437750022817,0.34150782522821005,0.35061135744555155,0.3509251138430194,0.3432591892183174,-0.36849125128907056,0.3684212286339191,-0.3611771649168905,-0.3186157281205517,0.3473124380403451,-0.33721150004560885,-0.36437146716691304,-0.39161255749563934,-0.3654317908054118,0.34061282025399664,-0.4100764659128341,-0.35348106457851286,0.35198542115516646,-0.37314871359423285,0.3528423234725304,0.3305918579143592,0.3372829277809711,0.3745757162151238,-0.35965935921252684,0.34020799585437733,-0.36057392067802274,-0.3530989276487728,0.3717741797204597,-0.3718922355135481,-0.3940311314648832,0.360888698499775,0.36648102051820214,-0.38996225437749815,-0.38627603432199514,0.37498455133722475,0.35563646726601,-0.3884808530195841,-0.3560507127104067,0.33873504328564846,-0.38516400611041435,-0.43081229603239435,-0.3781936673289552,0.3570823418554121,0.33735579033574314,0.3504551376743001,0.3246042535195812,0.373609522489084,-0.3700923846964001,-0.3943818200329303,-0.40064897199475424,0.3544993014336352,-0.3766583847137437,-0.346045038520026"
Q96GZ6,"-0.3543499467467747,-0.41889250405214684,0.3460454289102523,-0.40351625829190474,-0.35093046211247075,0.35345460232467696,-0.357531724418591,0.3558676340868952,0.3563013361759833,-0.35374445851533365,0.34034942414154773,-0.3781746997881819,0.3468359642143056,0.34527798136273596,0.3483161432091671,0.3518172844389262,-0.3885319242724149,0.368932761402846,-0.40847539896333174,-0.33411069139015415,0.3536318061349935,-0.38011744346088167,-0.35826067424016333,-0.39597669795018353,-0.362916423440896,0.33995084707204365,-0.4163619171460057,-0.3876470600777056,0.3544493544338256,-0.38456675428017056,0.35231339394931854,0.33416293507673095,0.3425480223539207,0.36921869284077563,-0.39859443409181894,0.3594000252965006,-0.35963587627447885,-0.3600701345023483,0.3658100558969763,-0.3782492879136154,-0.404893113035953,0.36496747638303506,0.3654575692502776,-0.40086896961574675,-0.40553671252590257,0.3839436216202927,0.38005855342578276,-0.4141519706708732,-0.37429681373216733,0.34962342281366426,-0.42978238330486057,-0.4767500876869251,-0.3787407058423795,0.35405185906036674,0.3492986359435024,0.3550182424877572,0.3237400348389132,0.3582078302568005,-0.3663843934554872,-0.4041159413594648,-0.40631775812052773,0.36178949177980213,-0.3832142189553127,-0.35852976622369076"
Q96I99,"-0.08825275941755839,-0.1849569487669941,0.21680191922689762,-0.17690539624755208,-0.06787597211180287,0.24743719335821254,-0.19067379977099674,0.15250825935934204,0.16316239247259928,-0.08711119088059956,0.026810377050377133,-0.1586135855833775,0.05192051518565664,0.11207216985774661,0.056967167002744144,0.16531662711602882,-0.0950240206591939,-0.10461100647559156,0.2394647519381425,0.091580314734029,0.022540523340232793,0.33220980674974077,-0.07615111852408904,-0.1794584359605019,-0.1528723123376818,0.14345476406082744,0.007285799302947363,-0.16895507982736183,0.06848197367274966,0.008898940078789191,-0.0020251684606063655,0.043437519246878685,0.144934917054732,0.04782400559217291,-0.03516820993432514,0.29604998305360053,-0.1535714621004751,-0.051113638421749506,0.03732979090019188,-0.03444504903543819,-0.004101243954310824,0.1080393195621866,0.07011486273057341,-0.08315154693194245,-0.16382220822656263,0.07434376431023533,0.2962512268259199,-0.08399083111696334,-0.10147897663990804,0.26057366402780274,-0.11890889846603539,0.09909046140896274,0.042075174248639484,0.09220035193871118,0.09125369317867832,0.061397024421341796,0.22917014994288748,0.03325234380531329,-0.1487560432489501,-0.10550228155550939,-0.08496968288785152,0.11851603646293418,-0.16996463372674106,0.024465957352582033"
Q96IY4,"-0.3374356248485274,-0.2657809755932982,0.29449587430028534,-0.2672434555364167,-0.30662857297175317,0.3049815944996127,-0.2793854152235825,0.2849764718019625,0.3439879683371687,-0.23125271948661755,0.3216071644241252,-0.22159755063488365,0.3241932829971532,0.32627345345358716,0.3258047643148634,0.32771839911241,-0.2932122340224707,0.31895932122702514,-0.172221506164097,-0.3419739454168982,0.29229749585309467,-0.16880978566324636,-0.2630927597686092,-0.308781264402522,-0.295691810151395,0.3266037970894647,-0.24007928703344808,-0.23110196861390336,0.28445415213310227,-0.28332817130439975,0.333095831447782,0.3380493539793453,0.31071882376028664,0.3415114386890334,-0.14591062543204578,0.25236225690023384,-0.2635884765349754,-0.29697618180021546,0.27108473696208557,-0.3359276899071231,-0.27716782375546023,0.3341159427809975,0.3484406707461608,-0.2691763198283208,-0.2555065519893449,0.36196546135219526,0.26541532390511036,-0.27149778129038066,-0.2659518682078469,0.3217352442865884,-0.22163282009477425,-0.2463715448093746,-0.3384512806528916,0.3625164921045528,0.35966762202405017,0.3575513059512588,0.3528676647093929,0.3430636493568701,-0.324457790073158,-0.23608525368713076,-0.22910726084033156,0.27932866977253523,-0.2949832298708954,-0.3101691612149989"
Q96JA1,"-0.18084419308086716,-0.22850139519857562,0.1710840822190115,-0.23657819985359815,-0.1973565683366118,0.19283428368269726,-0.19842031669506252,0.1424717653140255,0.19512832194592,-0.1495854670289106,0.19303297201889585,-0.19717231190106416,0.1903670370159657,0.1392589765279972,0.20599257716188177,0.17707167431366255,-0.18661071450198224,0.2599108652293924,-0.25855741157000706,-0.13110767828324796,0.23187377851313365,-0.34921113454845737,-0.18971993700972414,-0.1976081160058869,-0.20774198238689048,0.2115436046774651,-0.27734357622010364,-0.0553783810551224,0.22731256935539765,-0.22702649081513002,0.22260775249684345,0.1837618756954708,0.18704365582830698,0.21088760256431693,-0.07065938992053494,0.15574366251839888,-0.18137181077630382,-0.22712497287397582,0.2713673416716116,-0.16733816955314187,-0.2437415944479369,0.18894866633103083,0.18972725085890765,-0.32045437709454094,-0.1825975284985203,0.20827567866196367,0.14086369829432147,-0.22338714906514426,-0.20688858251060696,0.12470314083356179,-0.2117841996767372,-0.3086575000410962,-0.2177121415110544,0.16789372886280332,0.11984248090365601,0.16019870356951982,0.12529475019686004,0.1882481784997614,-0.19446180497557963,-0.23295968053056168,-0.24117116026937338,0.16526796569680702,-0.2758797367181455,-0.16616444811985817"
