db_id,seq_features
DB11642,"-0.4502113431452718,0.15433095798527052,-0.6996044004159635,0.608284138634126,-0.7231937147569821,-0.2761722771925383,-0.38133372214848105,-0.11441711334711778,0.4947318784217897,-0.29139087634767313,-0.25734701644465824,-0.5524533829292344,-0.20277636572889693,-0.5804991675191076,0.3769323884987545,-0.5126596476946714,-0.24855017559430306,-0.057876679570165394,0.10359762388637042,-0.36357242675536444,0.17988972372474782,-0.20926666214639073,-0.12456718391415703,0.05463113585030333,-0.2609321790900509,0.04920694704588719,-0.18327959884357606,-0.21586145257438294,-0.1064384056207389,-0.4569471397786769,0.010665924106946676,-0.34442121660594505,-0.8628077214394376,0.09769479673039763,-0.31820610688900325,-0.5331188537025041,0.33700816969329933,-0.3534544426472921,-0.5183556808747124,0.03596184282033247,-0.10767484761786561,-0.3176923065993372,-0.2947452079614655,-0.06626069648627782,-0.2788424671290405,-1.614598270864126,-0.38670650641422805,-0.05465839978736356,-0.09923866521571267,0.2260020623894103,0.20812160388672968,0.44792613844785517,-0.08888592283575945,-0.27614782167710816,0.11864748662255548,-0.8508441311055263,-0.4045071459435423,-0.2749232624017539,-0.576685508492929,-0.16211611546155485,0.2861892477495548,0.1263450011678651,0.05864860371201413,0.27331200751402845"
DB11644,"0.8701263946461364,-0.27989813536401703,-0.5967250485265739,-0.02134744278247883,-0.5126012559300512,-0.9056553907392237,0.869877123512151,0.5169070549138315,-0.6377158562942232,0.8798932684147273,0.874607245490896,0.8501766401463027,0.9401128111332763,0.0682082295910388,0.8882973020555984,0.7847104742858436,-0.8923248851028206,-0.7899488922628138,0.9389327218487684,-0.8750852746348334,-0.7491693733491622,0.9234193444692008,-0.5627584885983258,0.9034596844194547,0.8273571282151585,0.9067233911800343,0.8619733490309474,0.829700134962912,0.8729110917505654,-0.4772402964068707,-0.7908125149511755,0.8470187633304418,-0.663446294351652,-0.8390418800984102,0.8999074173441958,0.8361494598137321,-0.6880270359508286,0.8395163272447107,-0.19065555954813437,0.9348926812557274,0.8231448761037868,-0.8210621565170583,0.9135869614485707,0.8870761501712077,0.8785006582643363,-0.47244500751254775,0.8369890553271933,0.8840989242586651,-0.5113138264739969,-0.5002845716534958,-0.6751495212643145,-0.2293633244894446,0.9162438577894708,-0.7338077384806206,-0.42045725093839104,-0.8087233775493131,0.8664469387953448,-0.8131967520720952,0.8037414393729285,-0.9183644806824119,-0.1933135830854112,-0.8346300229812328,0.8969980682592373,-0.6544376854949912"
DB11652,"-2.0420215508860804,1.0403948306955202,-2.7699175321417635,-0.8144400512758058,-1.263026644844419,1.6216083523473406,-1.378130149755713,-0.31844306678191514,-0.7502517002189216,-1.4735234130140382,-1.5482131172464926,-2.8316939442883258,-1.153341239803561,-3.3989865252884837,-1.1750796861905048,-3.282689366228702,-0.5241822345291852,0.9319851535585414,-0.63747036918947,1.7012624302890365,1.3394061626639366,-0.739963300785415,-1.961704736610832,-0.22394940614455375,-0.39696453761231043,-0.9368253300053747,-2.132507802034096,-0.09363465119210383,-1.886382115046409,-2.304116852005665,1.689532173216265,-2.460407257120953,-1.0938815406083522,2.022732905936754,-1.213506134741012,-2.9427430588637122,0.16162943720833997,-0.38957920778326777,-3.4076117981077316,-1.4211009321902428,-0.7629843290421409,1.2191774144851857,-1.2735282174814417,0.25205604593533987,-0.7449608673997739,0.045996576075184495,-2.6960022247768918,-1.0496930837778542,1.591363822575888,1.6131886683302161,1.8518361599070914,-0.36699144107638204,-0.49821544592007105,-0.8015095500287979,1.2380315914851976,0.8589358902014056,-2.603331363152236,0.8407123527429928,-2.9726950482477426,0.749477328554108,2.2723765691330633,1.358873727368927,-0.9886833004522616,2.1400167561914585"
DB11660,"0.8043289707659912,-0.4968014619000187,-0.3250898067394452,-0.09567807342843167,-0.4330199700742271,-0.7827648741722617,0.7927560533508905,0.17716017772851914,-0.3194068753980337,0.8055353581864537,0.8215637036642595,0.7946910485048336,0.7956742286955731,0.12681935381729523,0.7956871622078459,0.7521058010361492,-0.687375338683606,-0.7527290656600077,0.7622359219202256,-0.6132069324065377,-0.6660506741973112,0.8586161085320511,-0.3415576742260215,0.824250177810362,0.7600608567159057,0.7778314178290457,0.8190833799042658,0.7540386729220576,0.8401420156037679,-0.2761623837889262,-0.6303122725722933,0.8225787709787366,-0.3296535439021176,-0.6408793274248415,0.8018941548721662,0.776122169070688,-0.5248168214883797,0.6804608424076969,-0.00889904380335134,0.7972450486595155,0.7320716466566621,-0.5916089431271401,0.8329747701123453,0.759779559653598,0.7962927780308617,-0.22145991513017074,0.7991925118316061,0.8253177138074201,-0.5424688416653946,-0.31009279163227316,-0.4544573671218944,-0.3117974005025369,0.8081685337192677,-0.7378820874603994,-0.23764760685008157,-0.5620264436128202,0.7832421544646802,-0.6060890048554174,0.7978958404081808,-0.6585294602298147,-0.025862201657126282,-0.7211636185939453,0.8046941412994477,-0.6065464778496559"
DB11672,"-2.262585414888962,1.366952335060991,-2.8680625295263593,-0.25219557542724724,0.07120501007226633,2.388180720230857,-1.6667505010802357,-1.5123671705345025,0.4983492895776079,-1.9381059261878961,-2.094425448792067,-3.0220742995663747,-1.7414785807104818,-2.912135115202388,-1.9809175386629712,-3.5292087416933002,-0.2982262412404233,0.28976364862727805,-1.1787342148929025,2.4082122509328947,1.1612976909477493,-1.061253231177105,-1.7551717713858477,-0.7406177649687757,-0.7647063212791,-1.590529680559124,-2.635748560957653,-0.3542250089812776,-2.409053868743499,-1.1763359958862594,2.36637732705014,-2.6811260285035847,-0.9423511894046711,2.8818147465885233,-1.6850415287542757,-3.2714369968168433,0.11907901619586334,-0.5777492357155033,-3.1834820931454435,-2.2641489517530666,-1.1095957517035688,1.9998202790530613,-1.5652015935775052,0.05250889866800168,-1.1995948213960377,-1.2359841693986449,-3.0728964127246408,-1.7651828382991932,2.158332726066097,1.823403353449612,2.9078692082990187,0.7235434734626562,-1.090191455607786,-1.2519233640268241,1.722651478925522,1.2687512859391397,-3.002874907556499,1.4838621081727676,-3.0446277125810286,1.7700279165960116,3.1068226267064594,1.9316979475187743,-1.6481580950829071,2.719480154248052"
DB11674,"0.409052972790993,-0.4704663511414306,0.5431299360298619,0.12772315040896728,0.9323730046382811,-0.04644112053189168,0.4545287810367504,0.2213683442479244,-0.1838115258334956,0.5444542145161834,0.1909890946691806,0.34561101763102026,-0.03253410478373554,0.6975851483348335,0.30942571610509084,0.3507873666667309,-0.13036756535363636,-0.6926053385430547,0.18322245133317322,-0.12254208160409588,-0.49485129259363525,0.27375617200500124,-0.16732746397573228,-0.1669725196214692,0.36360298940605185,0.38412383139071626,0.5005929650421951,0.5607495022301893,0.30820571574416455,0.9113878609348636,-0.17328126010188624,0.4994705475235231,0.41183639273578254,-0.194346737962989,0.324935178355383,0.2714571620439381,-0.08794287952115656,0.3092726076468829,-0.4172031353790314,0.12607834520084604,0.32502369267497583,-0.24325784944240847,0.3744690600736883,0.25588984478723553,0.51119589469109,0.4298980472956927,0.5839798141379903,0.3915535922732199,-0.807677094575096,0.02201912139480794,-0.1684493305441083,0.41793142322780386,0.5104835211885895,-0.11368385268171367,0.15646425862511856,0.26890045091388776,0.4520322005772498,-0.7618897483653668,0.46685640463405775,-0.24791445945332122,0.3678646263020432,-0.5416550930415136,0.32272703804390307,-0.1433699482105702"
DB11691,"0.43181361658699513,0.13851416655024917,0.07926421587845761,0.7688267631113641,-0.8775706546818632,-0.648545011967321,0.2951552585743527,0.2951706457822141,0.15858941836430177,0.28932988342085936,0.40035119420863297,0.4946910025021519,0.48625544030047574,0.38270999446864257,0.4167623731068648,0.5695309852047662,-0.23983611761509627,-0.19583125071915924,0.5588496682912715,-0.8551646028083882,0.09440868298301233,0.3215603677593762,0.2688916666223846,0.2968647366367178,0.04010347152957053,0.37790372003771716,0.3851512168755291,0.07746059009636985,0.45600268347794887,-0.6968166554688044,-0.3019139136442148,0.4539371847090123,-0.7307030131734278,-0.33709928783919074,0.3445404225170412,0.5853949499300491,0.35292175842469437,0.16423740121804495,0.308803604188656,0.552456551028509,0.0819537468044053,-0.852066025787256,0.46494376996615777,0.23688208999258184,0.24691721605324923,-0.6388342504125204,0.4679367105518208,0.23453151009490236,-0.7234521454543243,-0.46452875666811877,-0.45386805853724627,0.5559582873451763,0.3512109324662662,0.07330474091108478,-0.1908677823347978,-0.8788191996402177,0.4911810091428203,-0.47387114958810106,0.43793291564110004,-0.6177456984989519,-0.2417705850016004,-0.2764456232479376,0.2978990360525147,-0.10901127593765707"
DB11693,"-0.3434434640068446,0.8690476072821911,-1.4263975376899547,-0.9682408338197243,-1.4479303317550594,0.42192436892351615,-0.13336723587307597,-1.461859827873702,-2.027233258826501,-0.04089538905022113,-0.24893562445372144,-0.6320490670619496,-0.18555411124413299,-2.2744111760553563,-0.19446587557212205,-0.7185777432976037,-0.16348681947381571,0.15312349586486038,0.12663032060826965,0.3718953998366913,0.3459858548035002,-0.01833606150204225,-0.5699012212022568,-0.4555365190019698,0.037624581185837044,0.00573421105761937,-0.3395660677564825,0.26158985378002636,-0.43863961075598923,-0.26131437251954565,0.4206547079790003,-0.41289678246518996,-0.6552391940842386,0.5704245585591693,-0.19977364137646436,-0.7430647679710141,0.05737937710435662,0.21370539343857975,-0.6481121136415581,-0.2804027587736283,0.06190375400924167,0.26777511646652846,-0.1411628631027856,0.2823003108959984,0.15411030665703077,0.02428462020358904,-0.26365424291795997,-0.08914143148942955,0.6286465465372262,-0.4489286744660307,0.7720568792614444,0.03179485199922829,0.17406605352286014,-0.9668374111353136,0.49548706432309075,0.37238686373632923,-0.4188540079353597,0.24247521664876187,-0.5707103662910293,-0.002517213347027855,0.6755476384164036,-0.09048706813599942,-0.25525093521680764,0.6321618599640314"
DB11699,"-0.03995001132857508,0.0265959112233122,0.5627914785301836,0.10569106873726253,-0.33893147427663467,-0.12116756064729046,-0.1754241715784914,0.5448503290540562,0.38252611217419097,-0.28088870485974643,-0.04031429032352866,0.12175722470476576,0.06519438422251768,0.058336917298156675,-0.051389208160679746,0.3323082907817267,0.5601477317210476,0.21916618707005897,0.15570407636402195,-0.3367847199038596,0.3921029408792826,-0.2266112924535634,0.6913377303003655,-0.11627257982025907,-0.3900591195622113,-0.15205825306502388,-0.048592426580691586,-0.4974564011469329,0.0792199559730227,-0.06429820063099027,-0.2261127136656882,-0.05874050156300942,-0.15066015437859653,0.3508593802051243,-0.13169940160018562,0.28582947400505976,0.4866905405137354,-0.2091590944641227,0.9313498083595808,0.14574718457829802,-0.28994804680488445,-0.37166846253552993,-0.17298676549557102,-0.38099861818738007,-0.2322761580214814,-0.7311179723979216,-0.026657527077982836,-0.17868926245593525,-0.15346460201550238,-0.0027748474664160386,-0.6588746771926465,0.9327156826167674,-0.29859523204930033,0.7707495157123296,-0.7651081478812224,-0.5135064380095654,0.08140529334051123,-0.153715253882848,0.006838143623396127,0.034207238183944645,-0.6048921313297575,0.20293331076957669,-0.1059454036644858,-0.21113643988900951"
DB11703,"-0.719167324128178,0.7289469404719835,-1.849563933838603,0.06670584400325925,-0.7798380296187933,0.7897342656102303,-0.3621025609190665,0.28538839740364214,-0.07790715791274773,-0.5559582615563968,-0.43430482812064247,-1.1976172984552478,-0.3140281499003136,-1.8303175646190613,-0.3877146738826963,-1.5066644188018576,-0.5194737068561632,0.08153833318885238,-0.06118238192144852,0.7350115879384199,0.4005884642899791,-0.02810155351988091,-1.7919268781499265,0.19523248529916096,0.10875993055740459,-0.18041888930543473,-0.9422563399496513,0.31124178733991076,-0.7157186254922564,-1.4591294011826113,0.7223253304265718,-0.9630863042140425,-1.166000383956351,0.8241691050115932,-0.320159905677679,-1.249598995397513,-0.3102016859255913,0.13735067335422432,-2.5018333673535658,-0.5076736156451238,-0.06159093152704569,0.3116425648759358,-0.27701641281093836,0.5570015847660801,-0.03572701922108073,-0.4942084365886882,-1.263147642605382,-0.40843623590590933,0.7410564573386328,1.452165973284804,1.0914520741791467,0.0362653421454259,0.03799046316841068,-0.8942356016837713,0.6377189787603361,0.012471246863294864,-1.2258582995494691,-0.09739398679350741,-1.2140293579380514,0.40771178720551865,1.2086942492732167,0.49539673068522483,-0.28700106648115914,0.952436310174508"
DB11712,"-0.2633815152524356,0.07396716149999495,-1.1252880065357709,-0.32562343529548377,-1.2012794465935233,0.388235207672183,-0.06494566928406413,0.3017728902874346,-1.2143685941002944,-0.13049245735164078,-0.23175257823496537,-0.5236812717274849,0.0958303961339908,-1.0365666999992313,-0.3022539229133914,-0.7810648207353357,-0.9014265042337577,-0.07729944329309624,0.2114273395440598,0.25656627243883817,0.26910984275202254,0.20892291219501985,-1.1167236290810025,0.2759476398001077,0.2194481668920465,-0.02886963820818158,-0.4868906467944564,0.3647218955261904,-0.3852608158078561,-0.8441245084639394,0.4235573820232151,-0.5322581194631693,-0.5425201696281774,0.42102729086825874,0.012950194474362282,-0.6328130587494848,-0.5497978763387308,0.3527756508124554,-1.186544025804727,-0.14808116607842817,-0.06758747298433435,0.3095567154036128,0.07869345183141337,0.614949435470622,0.1484475406719251,-0.16099113958948325,-0.5478049770836758,-0.1503500300069182,0.45529871442057585,-0.02522708046693103,0.36989769671364686,0.0750420152652892,0.20301606286121662,-0.7290320192344839,0.5727099885906276,0.2332687981211426,-0.5065768236609202,0.3232465969498696,-0.6782086126346916,-0.4559718585364615,0.7828703681113593,0.29343656209105345,-0.12960147507236258,0.7023983135532974"
DB11714,"0.3495266057669242,-0.15867805893854137,0.14166966503072637,-0.04221166600927488,0.915753647780625,-0.20531009185133717,0.3941467394884729,0.10552295947126686,-0.4115179799753409,0.5133117047396843,0.01441829035009544,0.31668473538277414,-0.03371315465804211,0.5154809725505071,0.32074241751621885,0.3255121005464576,-0.15067307947774322,-0.3110718308712793,0.34173385196941114,-0.23100730460714042,-0.3648143635887767,0.3258540398262654,-0.1231581631439356,-0.16990270920419862,0.35208757051520245,0.3951578192854764,0.4428847679201902,0.5655991267545488,0.21138566049566798,1.1182465848403882,-0.31715256155451876,0.46086821810047046,0.23866688343751025,-0.0410746678368289,0.27850556563801293,0.26579257442410203,-0.0376677670981697,0.3887539720556583,0.005009201221410791,0.20737131455217825,0.3581570112605223,-0.2839862103733163,0.37121070269703416,0.36111359180722613,0.509756533504937,0.3596145289968254,0.5622015636121453,0.302349808832223,-0.2796963935963166,-0.027000236070011226,-0.19041401956655596,0.10558381074223948,0.5488203042523031,-0.4017460248462268,0.11556047270401372,0.1625349189132385,0.445310997967287,-0.35633417604904677,0.41317792822721944,-0.3288576914436891,0.28342836530330173,-0.556652210413633,0.2502436630880769,-0.15773159874467274"
DB11718,"-2.8098062790880323,0.6574116579235622,0.04067260452938832,-0.2054437892026635,2.961766165050643,1.517309620003593,-2.517758001801556,-0.9859285048286337,-0.43227222033568274,-1.9379586128516653,-3.3595757288516745,-2.4492044639200796,-2.0587061568372342,0.5697705983092196,-1.5571685498567684,-3.087085522201219,-0.6193645426457247,1.999327984826151,-1.5624768737634338,2.4895773846311235,-0.2141666276565428,-1.3202783855685893,0.7661713689214281,-1.1565496025642938,-1.1605765597869342,-2.2354456737567703,-2.545267979006136,-0.8660840149917641,-3.099228868514176,1.9041999920764094,2.3324193956969936,-2.7585253475364975,1.825737046895634,-0.041096622782694874,-2.2724392536591638,-3.0030995372958484,-0.9950623433965534,-1.220908189458719,-1.6451679311946126,-2.347897920301781,-1.596052986510086,2.9795507869582374,-2.0651962003334283,-0.7046239997436692,-2.20249777119945,-1.634179809175672,-2.580317591561736,-2.062819985983561,2.8663007516653036,0.6863083121022409,2.4785374464853414,-1.2526903645622034,-1.846475129244613,-1.043815671832831,2.6195320350053466,2.675191205008138,-2.2893185789150947,3.480640097015538,-2.822977052057559,1.7064773702115261,2.021417227598385,2.431102131949491,-2.0192057779592614,2.374835950391802"
DB11723,"0.6955231354361298,0.11832532675246821,-0.5143482987984371,0.3266717112199877,0.07750160999811632,-0.6100691958417231,0.7807484691718638,0.6105154048246865,-0.09056152481749237,0.7820406987916672,0.7908022314713122,0.6657416991478147,0.6394853499330713,0.8679086374756038,0.8121526482175178,0.5768196436309929,-0.5528378766895261,-0.3330286520713305,0.3189917164369912,-0.5163237531071887,-0.9282114277848971,0.6606058078139663,-1.19090250113615,0.8327984829512869,0.7058489279435766,0.7453748891870982,0.7996345698480392,0.7026082185338788,0.6803383881826353,-0.08414986538103887,-0.6540270799391263,0.7734048689417515,-0.2848042258865508,-0.68902919260337,0.7206031224512124,0.6100653820484823,-0.4162671720816304,0.5343865565853513,-0.1571226751159266,0.5767918857659734,0.6378232402054835,-0.7224366335606774,0.7312203186075439,0.5599752514459285,0.7591284443286757,0.15653719497135263,0.7197239181467544,0.8609434715644374,-0.2428625846092668,-1.6304963817773659,-0.48895136900248926,-0.685137348629312,0.7217806077979457,-0.5279497201044226,-0.12557262475743428,-0.5625246340493882,0.6495830971088375,-0.3266334069502416,0.6807527346350961,-0.559976778042502,-0.193983923984976,-0.9543553438226732,0.771402964894692,-0.8197002208962616"
DB11730,"-0.2156251886539808,-0.146569502421071,-1.2714963928554264,-0.2241722914080545,-0.3786328300117011,-0.35527601038854867,0.061416224870550026,0.19138413184832354,-0.08066136080897572,0.053962390111976885,0.09712634639741043,-0.5107965260351527,0.19451158654325332,-0.9648768997786092,0.5460247017687213,-0.6792010898110658,-0.6606686213875104,-0.1407104313444412,0.3603751649809413,-0.11220470405593301,-0.2861068896727447,0.3236294848996375,-1.156686605147367,0.5580434625250039,0.4596356385141631,0.40254691854107333,-0.07916143586142427,0.4912299719400523,0.05625775183523336,-0.8296294434898203,-0.27751511098906706,-0.2426341145925391,-1.0677936637671495,-0.0786630834000837,0.1380418667113376,-0.5982501477864347,-0.5522963241310725,0.31249574940187563,-1.1832374140317197,0.16701265539906265,0.5046045499201495,-0.24918072584805406,0.062126342050286804,0.6042663164914028,0.2805770113885808,-0.5596386399605482,-0.3950541589548958,0.32295911812954536,0.3647421795358683,0.6882185499895686,0.17432005268503256,-0.2948761590430577,0.346104328357348,-0.90965589248751,-0.030377103199158505,-0.739618510759591,-0.3870788439189638,-0.5082656253712341,-0.5460185588919977,-0.20682867231542243,-0.006285112155512601,-0.2045787054978544,0.4523948027561489,-0.03779748843589605"
DB11732,"0.3813562093601816,-0.48326534400301147,-0.08235225970557075,-0.9050412746317512,0.20000134160317248,-0.16075918221893937,0.38861469989099023,0.5212621598021453,-0.39620488928133135,0.21804983767919006,0.34871204962387065,0.3973489677222971,0.462558744384784,-0.5500812000868743,-0.026441675351298377,0.40143462267904007,-0.1475626931405498,-0.1253669520085992,0.41066562773323356,-0.03388796566055043,-0.2816659890568509,0.3927470858931337,-0.19669498067801497,0.4080528927595234,0.39325660472245827,0.17872481441235943,0.17714900674993667,0.30866229719232563,0.2859541600419081,0.3210923086317106,-0.4840103015499295,0.2338905923539992,0.07668193795939168,0.03464136689275776,0.4010390443657045,0.43219547389202656,-0.4450370364326865,0.5535883995869751,0.30922674296115565,0.2879340247089156,0.3270825837439749,-0.010989708821062772,0.3147683159202229,0.357301065428937,0.3833917543921599,-0.2891370485154554,0.17379165377884676,0.18018842004705737,0.4090017727350056,0.15752243842710303,-0.5393950671667709,0.006713459751803493,0.20139856904354747,0.013011315505729103,-0.7113415605989365,-0.024437687231986138,0.2903418221129982,-0.23611102406905185,0.3140834454598156,-0.006242456482239882,-0.3105569309875732,-0.17214446748153164,0.23957362568652327,-0.5098915445007337"
DB11737,"0.6958382401740012,-0.28339317777817513,-0.7476960650915784,0.08928614738708467,-0.4958288765082812,-0.7671480341367545,0.7478587400130312,0.5075205800498045,-0.5705840852008457,0.7187606050635108,0.7366073701338256,0.6224494986569378,0.8219085018399258,-0.1017501329591979,0.7917454170688216,0.5314319598173153,-0.7561471684714108,-0.7815588308085332,0.8510695528200013,-0.6980612701890093,-0.6910954190942892,0.8322124807479594,-0.6658221239457776,0.8556508351281228,0.767690274427838,0.8082658220376779,0.6706708346485006,0.7830973965945354,0.7140748477376315,-0.6292819124310658,-0.6537293514802983,0.6573370100701614,-0.79237367012362,-0.5994155032865796,0.7812814516898734,0.6078995200957542,-0.6315019309071634,0.7651714497124642,-0.4403959078973051,0.7980030567077425,0.765818513243246,-0.7528325770633388,0.7800122499988217,0.8538934016798475,0.7964078407776037,-0.5560760380078976,0.5952577901131187,0.7401707907871998,-0.3981781180034187,-0.27597858672879755,-0.5032902688579985,-0.3158908732619117,0.8253808468139193,-0.7922998720844544,-0.26888733312758395,-0.7410147915571187,0.6432307630237806,-0.7735451543903696,0.5823585505392219,-0.7165983906700388,-0.11948942403826533,-0.7317106238159162,0.7940831377873296,-0.5106845801484884"
DB11738,"0.8271346438884503,-0.5832542744150491,-0.30089840793277756,0.2545181349851957,-0.6760567822574902,-0.732268482650313,0.8073158089169896,-0.15588327667107008,-0.2332580509632097,0.8457460694368288,0.8891305119471115,0.7607686011869487,0.709523251241935,0.1330609139685737,0.8508317934129914,0.6935501195482713,-0.7184403473733518,-0.5337893282709385,0.6624037219062913,-0.7836805487920847,-0.611637755164012,0.757026379189713,-0.2752057888963029,0.8147250587805357,0.7841243205506508,0.8529318004638757,0.8687747357530408,0.6800354118699667,0.9047147225314356,-0.3126027127186644,-0.7204800827783673,0.8171498471671088,-0.4581563474516894,-0.8578185462424445,0.8516047007877382,0.7204285417425277,-0.41789390577436947,0.6202284477781861,0.15809391381306995,0.8461147070601369,0.8369016149530387,-0.6857106184381394,0.7718847352912435,0.6807419198689196,0.7315938888935204,0.13159441667776794,0.793209395624734,0.8900501237443516,-0.4922599402245636,-0.19283976395357083,-0.4030525754739778,-0.9554366251538066,0.8356987529643227,-0.4039840185026878,-0.22445604425163893,-0.6303181177939268,0.7784861968370906,-0.5512132134561009,0.8033160486425438,-1.038596248133584,0.09135629052795524,-0.7358673065962286,0.8742284694141461,-0.5956169514273851"
DB11750,"0.6853614606319435,0.0006851567534803968,-0.5201180035922452,0.1974603000847524,0.05308848020867114,-0.5962591175558675,0.7488598048731459,0.7017363583991363,-0.19660110064882605,0.7304601755615335,0.7276994868010456,0.6513868767441928,0.629013167731351,0.5383595249416757,0.6937697953627098,0.5595124219354853,-0.6766192302214323,-0.42497132821881717,0.41680190713696247,-0.5045301390777382,-0.7897959194599468,0.6913816922167345,-0.9941397577246085,0.7939253330909524,0.675617236525098,0.6797338433695723,0.7258306399511775,0.7142823438030149,0.6404488568153689,-0.15748281112298612,-0.5978536813993195,0.7317436928539758,-0.3813138391920098,-0.6523371238267945,0.6887495031902384,0.6092369295951872,-0.5371061092061525,0.5969599936454512,-0.14229155453239287,0.5499848794425543,0.5958869541894175,-0.6271597482178309,0.7518005295722846,0.6237522844416875,0.7368277831848977,-0.21979866858580366,0.6621350123651638,0.7576228560421358,-0.23592899076318777,-1.033761905670475,-0.4099327392691786,-0.6101536029605822,0.719227724613211,-0.5660367705623285,-0.1502369553056838,-0.4934976392594182,0.6232898931527103,-0.3757873799215127,0.6523555260970243,-0.553376480041102,-0.06108944745418673,-0.8985776484395172,0.6948052626177488,-0.7433185603074015"
DB11751,"0.8863907386400228,-0.28940544466771784,-0.6138756022791296,0.014033603994021013,-0.4904915355175513,-0.9555745935458861,0.8863647516962481,0.5022748708676119,-0.5892201832213548,0.890910946571659,0.9022314633602078,0.8613224972169371,0.9573640253784115,0.06924000002543464,0.9178814263899757,0.8000459494615925,-0.8848227909771723,-0.8127666303167409,0.965011974557881,-0.8986712971094142,-0.7664490228857913,0.9401748751071557,-0.5506899224525583,0.9242828290738797,0.8462659675447725,0.92883063045742,0.884462562500886,0.8433771137933953,0.9021747271316393,-0.4825794999379051,-0.8242712880808346,0.8714141293349019,-0.7123718954281788,-0.8418413812064182,0.9199550512907813,0.8531122604060057,-0.67149408907915,0.8482491353263584,-0.185099325438868,0.9606556938915134,0.8526793688199666,-0.8700582790703085,0.9216493860305899,0.8926847921527751,0.8941176590979287,-0.5227406719567482,0.8448939224868856,0.9168366423730998,-0.5358822068301278,-0.47646703650635736,-0.6927160670165999,-0.25314971469532377,0.9277782270785111,-0.741148158012935,-0.43843282677078527,-0.87689583697612,0.8795901495169606,-0.8703545126808199,0.8239712808744586,-0.8981400251411487,-0.25051663913171246,-0.8689093676905537,0.9247649482171005,-0.6854534888788322"
DB11753,"-0.15454851679767453,0.16536945429737585,-0.9599403417131411,-0.40310807926577275,-0.38498708974922025,-0.15246154938486398,0.023780235310290637,-0.01928854911196653,-0.760395808418149,0.06391479012497146,-0.06444120650006428,-0.3779258860696363,0.20784448266934508,-0.7821245940423556,0.2068858648103327,-0.588083762372371,-0.9981596912686106,-0.08951970301067481,0.31956711853505737,0.08957773538634169,-0.11468498110944826,0.324840835556821,-0.7982462461788211,0.47531417282064914,0.3697892463049221,0.21132719722578908,-0.14943401744982285,0.46838853198017855,-0.138628204744956,-0.6624793650060218,0.08594312652634985,-0.28325949259920646,-0.8535973547717158,-0.012837090432959044,0.12960512189221413,-0.43691996773610675,-0.36859161104627375,0.37749416968766947,-0.8875130395487237,0.0825443965680906,0.24060992760823777,0.004982420339782001,0.11395571682525824,0.6038769198672796,0.23288657224056897,-0.4013311216031088,-0.35218285746957934,0.21322395324477658,0.27141641746170453,0.032914603484776525,0.0763991400224775,-0.27221867580625686,0.3290383341523405,-0.8244418125744615,0.2583684066622334,-0.22637050146548005,-0.2791422454837144,-0.02517308095834146,-0.4600537055415757,-0.2276420866190372,0.5659305733425971,-0.027168813053055685,0.20293347655950644,0.30935990205258235"
DB11755,"-0.5672270724972036,-2.3289744830382633,2.8388604731495306,-2.679528645363311,0.3030111453643992,2.307455964980561,-0.5923817184417447,-1.2500733804250086,1.9135640029707057,-1.0864777255746343,-0.4184985420269272,-0.42354478150166325,-0.768036673305136,-1.2564819600268962,-1.4876292544181642,-0.15369453407588896,2.0307331725583366,1.788892291758513,-1.1742526376508526,1.779130282974199,0.5495956997960129,-1.090976154720056,1.2047449167831183,-0.764292927722956,-0.5759057918128582,-1.2651192747312177,-0.8837619300470121,-1.1520013816207875,-0.46114668227706224,2.6101116639093,-0.162952868047427,-0.9573100755162686,2.2697998248138203,1.1496761772156625,-0.614394207283341,-0.34574124919333626,0.16059358237216492,-0.4384611686374049,2.970710373748498,-1.0323348886954327,-0.45237044118876946,1.7800339020289704,-1.334051167799938,-1.3423458838698161,-0.8639535195906548,2.866983511196643,-0.9661019189426551,-1.0223324879291527,2.719623249565851,1.7291809882332358,-0.6114891435205833,-0.9843520349072052,-1.5134235628901656,2.891782388156517,-1.8041305286271816,1.6309988457970923,-0.8220209559545817,2.2391790147029496,-0.4535082283289244,1.3506021110337223,-1.1475905796270556,1.1614587105646101,-0.7951957866132477,-0.7536705501179003"
